"100","200","300","400","500","1000","2000","5000"
"1",0.123,0.871,0.999,1,1,1,1,1
"0.8",0.073,0.659,0.986,1,1,1,1,1
"0.6",0.032,0.357,0.834,0.992,1,1,1,1
"0.4",0.006,0.114,0.347,0.69,0.93,1,1,1
"0.2",0.001,0.013,0.033,0.082,0.187,0.922,1,1
"0.1",0,0.002,0.003,0.005,0.026,0.166,0.844,1
"0",0,0,0.001,0,0,0.001,0,0.001
