"100","200","300","400","500","1000","2000","5000"
"1",1,1,1,1,1,1,1,1
"0.8",1,1,1,1,1,1,1,1
"0.6",1,1,1,1,1,1,1,1
"0.4",1,1,1,1,1,1,1,1
"0.2",0.921,0.998,1,1,1,1,1,1
"0.1",0.344,0.671,0.825,0.909,0.942,1,1,1
"0",0.047,0.059,0.062,0.058,0.082,0.073,0.1,0.128
