"100","200","300","400","500","1000","2000","5000"
"1",0.052,0.602,0.734,0.8,0.853,0.982,1,1
"0.8",0.011,0.61,0.792,0.852,0.908,0.999,1,1
"0.6",0.002,0.495,0.851,0.919,0.96,1,1,1
"0.4",0,0.207,0.704,0.94,0.981,1,1,1
"0.2",0,0.025,0.164,0.38,0.608,0.994,1,1
"0.1",0,0.005,0.034,0.074,0.152,0.51,0.961,1
"0",0,0.003,0.019,0.018,0.032,0.038,0.056,0.094
