"100","200","300","400","500","1000","2000","5000"
"1",0,0,0,0,0,0,0,0.08
"0.8",0,0,0,0,0,0,0,0.023
"0.6",0,0,0,0,0,0,0,0.004
"0.4",0,0,0,0,0,0,0,0
"0.2",0,0,0,0,0,0,0,0
"0.1",0,0,0,0,0,0,0,0
"0",0,0,0,0,0,0,0,0
