"","V1","V2","V3"
"CI",-1.000075,10,59.324
"CI",-10,10,88.001
"CI",-10,10,3.858
"CI",-10,10,3.885
"CI",-0.359389185321427,10,210.822
"CI",-10,10,3.957
"CI",-10,10,3.88
"CI",-10,10,3.823
"CI",-10,10,37.172
"CI",-10,10,3.793
"CI",-10,10,71.227
"CI",-10,10,48.341
"CI",-10,10,3.934
"CI",-10,10,3.901
"CI",-10,10,3.715
"CI",-1.000075,10,98.422
"CI",-10,10,3.926
"CI",-10,10,3.499
"CI",-1.000075,10,122.362
"CI",-10,10,3.66
"CI",-10,10,3.955
"CI",-10,10,3.647
"CI",-10,10,3.616
"CI",1.18922145691729,10,220.524
"CI",0,0,41.536
"CI",-10,10,3.965
"CI",-10,10,3.982
"CI",-10,10,3.728
"CI",-10,10,3.673
"CI",-10,10,3.145
"CI",-10,10,97.429
"CI",-10,10,4.028
"CI",-1.000075,10,130.422
"CI",-10,10,3.971
"CI",-10,10,3.867
"CI",-10,10,101.346
"CI",-10,10,3.001
"CI",-10,10,3.565
"CI",-10,10,3.735
"CI",-10,10,3.638
"CI",-10,10,4.03
"CI",-10,10,3.755
"CI",-10,10,3.623
"CI",0,0,20.2
"CI",-10,10,72.089
"CI",-1.18434320064414,10,275.879
"CI",-10,10,3.628
"CI",-1.000075,10,180.77
"CI",-1.000075,10,161.038
"CI",-10,10,3.996
"CI",-10,10,3.926
"CI",-10,10,3.953
"CI",-10,10,3.93
"CI",-10,10,3.916
"CI",-10,10,4.015
"CI",-10,10,4.049
"CI",-10,10,4.019
"CI",-10,10,3.922
"CI",-10,10,188.999
"CI",-10,10,3.61
"CI",-10,10,3.562
"CI",-10,10,3.925
"CI",-10,10,3.674
"CI",-10,10,100.307
"CI",-10,10,3.715
"CI",-10,10,3.656
"CI",-10,10,3.965
"CI",-10,10,3.733
"CI",-10,10,2.99
"CI",-10,10,3.038
"CI",-10,10,3.065
"CI",-10,10,3.8
"CI",-10,10,29.953
"CI",-10,10,95.42
"CI",-10,10,4.077
"CI",-10,10,200.818
"CI",-10,10,3.096
"CI",-10,10,167.264
"CI",-1.000075,10,177.163
"CI",-10,10,3.862
"CI",-1.000075,10,158.753
"CI",-10,10,4.043
"CI",-10,10,3.768
"CI",-10,10,3.916
"CI",-10,10,3.659
"CI",-10,10,3.944
"CI",-10,10,3.866
"CI",-10,10,3.786
"CI",-10,10,3.607
"CI",-10,10,26.338
"CI",-10,10,3.526
"CI",0,0,13.835
"CI",-1.000075,10,167.775
"CI",-10,10,60.469
"CI",-4.00005,10,62.456
"CI",-10,10,3.235
"CI",-1.00603413085937,10,349.436
"CI",-10,10,3.867
"CI",-10,10,3.878
"CI",-10,10,100.734
"CI",-4.00005,10,73.85
"CI",-4.00005,10,153.208
"CI",-10,10,3.771
"CI",-10,10,3.883
"CI",-10,10,3.852
"CI",0,0,26.432
"CI",-10,10,3.821
"CI",-10,10,3.92
"CI",-10,10,59.967
"CI",-10,10,3.074
"CI",-10,10,3.57
"CI",-10,10,3.081
"CI",-10,10,3.048
"CI",-10,10,3.864
"CI",-10,10,3.829
"CI",-10,10,3.82
"CI",-10,10,3.889
"CI",-10,10,3.858
"CI",-1.020783466777,10,85.189
"CI",-4.00005,10,111.645
"CI",-10,10,3.061
"CI",-10,10,3.858
"CI",-10,10,3.001
"CI",-10,10,2.949
"CI",-10,10,3.384
"CI",-10,10,2.425
"CI",-10,10,107.206
"CI",0.939744123339874,10,157.031
"CI",-10,10,2.331
"CI",-10,10,2.379
"CI",-10,10,2.344
"CI",-10,10,2.297
"CI",-10,10,2.369
"CI",-10,10,2.375
"CI",-10,10,2.701
"CI",0,0,22.825
"CI",-10,10,3.215
"CI",-10,10,2.376
"CI",-10,10,2.353
"CI",-10,10,2.361
"CI",-10,10,2.337
"CI",-10,10,2.322
"CI",-10,10,2.359
"CI",-10,10,2.369
"CI",-4.00005,10,102.498
"CI",0,0,25.468
"CI",-10,10,2.379
"CI",-2.45237529389844,10,304.518
"CI",-10,10,2.379
"CI",-10,10,2.339
"CI",-10,10,2.394
"CI",-10,10,2.339
"CI",-10,10,2.364
"CI",-10,10,2.335
"CI",-10,10,2.388
"CI",-9.91595285291698,10,198.407
"CI",-10,10,2.375
"CI",-10,10,2.354
"CI",-10,10,2.338
"CI",-10,10,2.37
"CI",-10,10,2.369
"CI",-4.00005,10,256.966
"CI",-10,10,2.372
"CI",-10,10,2.391
"CI",-10,10,47.661
"CI",-1.000075,6.00005,296.033
"CI",-4.00005,10,48.164
"CI",-10,10,2.379
"CI",-10,10,2.385
"CI",-10,10,2.36
"CI",-10,10,2.371
"CI",-10,10,100.207
"CI",-10,10,2.322
"CI",-3.36435181093968,10,560.029
"CI",-10,10,2.39
"CI",-10,10,2.357
"CI",-10,10,2.359
"CI",-10,10,2.411
"CI",-10,10,159.73
"CI",-10,10,2.347
"CI",-10,10,41.214
"CI",0,0,24.119
"CI",-10,10,2.403
"CI",-10,10,2.389
"CI",-10,10,2.362
"CI",-10,10,17.944
"CI",-10,10,2.353
"CI",-10,10,2.395
"CI",-10,10,2.398
"CI",-10,10,97.773
"CI",-10,10,2.421
"CI",-10,10,2.387
"CI",-10,10,2.391
"CI",-10,10,2.406
"CI",-10,10,2.389
"CI",-10,10,2.355
"CI",-10,10,2.385
"CI",-10,10,2.426
"CI",-10,10,78.914
"CI",-10,10,2.357
"CI",-10,10,113.518
"CI",-10,10,2.387
"CI",-10,10,88.478
"CI",-10,10,2.393
"CI",-4.00005,10,89.512
"CI",-10,10,2.375
"CI",-10,10,48.42
"CI",-10,10,2.398
"CI",-4.00005,10,102.947
"CI",-10,10,2.286
"CI",-10,10,2.261
"CI",-10,10,2.26
"CI",-10,10,34.566
"CI",-10,10,2.286
"CI",-10,10,2.28
"CI",-10,10,2.314
"CI",-10,10,2.288
"CI",-10,10,2.235
"CI",-10,10,2.293
"CI",-10,10,60.149
"CI",-10,10,2.275
"CI",-10,10,2.227
"CI",-0.8126390625,10,219.708
"CI",-10,10,2.298
"CI",-10,10,2.258
"CI",-10,10,2.262
"CI",-10,10,2.269
"CI",-10,10,99.747
"CI",-10,10,2.276
"CI",-10,10,15.501
"CI",-10,10,2.304
"CI",-10,10,2.275
"CI",-4.00005,10,241.41
"CI",-10,10,2.379
"CI",-10,10,2.29
"CI",-10,10,2.253
"CI",-10,10,2.146
"CI",-10,10,2.137
"CI",-10,10,2.132
"CI",-10,10,2.187
"CI",-10,10,2.154
"CI",-10,10,23.233
"CI",-3.99723827971775,10,96.653
"CI",-10,10,2.206
"CI",-10,10,2.141
"CI",-10,10,2.134
"CI",-10,10,2.247
"CI",-10,10,2.135
"CI",-0.670280415581128,10,758.995
"CI",-10,10,2.148
"CI",-10,10,3.993
"CI",-10,10,88.798
"CI",-10,10,3.96
"CI",-10,10,3.94
"CI",-10,10,3.88
"CI",-10,10,3.758
"CI",-10,10,45.537
"CI",-10,10,43.724
"CI",-10,10,3.966
"CI",-10,10,3.887
"CI",-10,10,4.22
"CI",-10,10,3.991
"CI",-10,10,3.922
"CI",-4.00005,10,65.405
"CI",-10,10,4.006
"CI",-10,10,3.222
"CI",-10,10,3.89
"CI",-10,10,3.703
"CI",-10,10,3.837
"CI",-10,10,3.665
"CI",-10,10,3.755
"CI",-4.00005,10,64.614
"CI",-10,10,4.368
"CI",-10,10,3.52
"CI",-10,10,3.125
"CI",-10,10,3.896
"CI",-10,10,45.618
"CI",-10,10,3.933
"CI",-10,10,3.896
"CI",-10,10,3.997
"CI",-10,10,3.865
"CI",-10,10,3.909
"CI",-10,10,3.986
"CI",-10,10,3.884
"CI",-10,10,3.859
"CI",-10,10,3.916
"CI",-4.00005,10,133.728
"CI",-10,10,3.773
"CI",-10,10,3.829
"CI",-10,10,3.658
"CI",-10,10,3.732
"CI",0,0,148.561
"CI",-10,10,3.821
"CI",-10,10,3.926
"CI",-10,10,3.677
"CI",-10,10,3.902
"CI",-10,10,3.977
"CI",0.318538213468381,2.54960699920399,212.22
"CI",-10,10,3.042
"CI",-10,10,3.731
"CI",-1.000075,10,192.468
"CI",-10,10,3.941
"CI",-10,10,4.003
"CI",-10,10,3.908
"CI",-10,10,3.664
"CI",-4.00005,10,63.646
"CI",-10,10,3.611
"CI",-10,10,3.95
"CI",-10,10,3.657
"CI",-10,10,3.097
"CI",-10,10,3.918
"CI",-10,10,3.041
"CI",-10,10,3.957
"CI",-10,10,2.997
"CI",-10,10,3.937
"CI",-10,10,3.892
"CI",-10,10,3.838
"CI",-10,10,2.947
"CI",-10,10,3.062
"CI",-4.00005,10,125.111
"CI",-10,10,104.823
"CI",-10,10,100.906
"CI",-10,10,3.748
"CI",-10,10,3.031
"CI",-10,10,51.382
"CI",-10,10,3.811
"CI",-10,10,3.834
"CI",-10,10,3.588
"CI",-10,10,3.89
"CI",-10,10,3.862
"CI",-10,10,3.749
"CI",-10,10,3.73
"CI",-10,10,3.573
"CI",-10,10,3.783
"CI",-10,10,3.573
"CI",-10,10,3.859
"CI",-10,10,3.857
"CI",-10,10,144.862
"CI",-10,10,3.615
"CI",-10,10,3.697
"CI",-10,10,3.601
"CI",-10,10,3.927
"CI",-10,10,3.843
"CI",-10,10,3.979
"CI",-10,10,3.828
"CI",-10,10,3.842
"CI",-10,10,3.717
"CI",-10,10,3.656
"CI",-10,10,27.541
"CI",-10,10,3.131
"CI",-4.00005,10,125.39
"CI",-10,10,3.096
"CI",-10,10,3.057
"CI",-10,10,3.909
"CI",-10,10,21.211
"CI",-10,10,3.881
"CI",-10,10,4.408
"CI",-10,10,3.663
"CI",-10,10,3.829
"CI",-10,10,41.269
"CI",-10,10,3.557
"CI",-4.00005,10,58.874
"CI",-1.000075,10,93.109
"CI",-10,10,125.075
"CI",-4.00005,10,61.465
"CI",-10,10,3.566
"CI",-10,10,3.885
"CI",-10,10,3.866
"CI",-10,10,3.903
"CI",-10,10,4.848
"CI",-10,10,3.829
"CI",-10,10,195.86
"CI",-10,10,3.724
"CI",-10,10,3.702
"CI",-10,10,38.813
"CI",-10,10,2.341
"CI",-10,10,2.329
"CI",-10,10,2.362
"CI",-10,10,79.105
"CI",-10,10,2.299
"CI",-10,10,2.314
"CI",-10,10,2.902
"CI",-10,10,2.338
"CI",-4.00005,10,18.713
"CI",-10,10,2.341
"CI",-10,10,2.287
"CI",-10,10,2.372
"CI",-0.842112181003823,10,92.22
"CI",-10,10,2.343
"CI",0.4999125,10,167.021
"CI",-1.000075,10,78.604
"CI",-10,10,2.37
"CI",-10,10,2.315
"CI",-10,10,2.33
"CI",-10,10,2.323
"CI",-10,10,2.308
"CI",-10,10,220.641
"CI",0,0,33.984
"CI",-10,10,2.335
"CI",0,0,27.773
"CI",-10,10,2.342
"CI",-10,10,2.357
"CI",-10,10,2.355
"CI",-10,10,2.331
"CI",-10,10,2.339
"CI",-10,10,2.346
"CI",-10,10,2.34
"CI",-10,10,2.369
"CI",-4.00005,10,92.548
"CI",-10,10,84.877
"CI",-10,10,2.351
"CI",0.814490815103753,10,277.516
"CI",-10,10,2.394
"CI",-10,10,2.426
"CI",-10,10,2.424
"CI",-10,10,114.754
"CI",-10,10,2.319
"CI",-10,10,2.374
"CI",-10,10,2.354
"CI",-10,10,2.369
"CI",-10,10,2.363
"CI",-10,10,2.408
"CI",-10,10,89.731
"CI",-10,10,2.38
"CI",-10,10,2.377
"CI",-10,10,2.367
"CI",-10,10,2.373
"CI",-10,10,2.384
"CI",-10,10,2.405
"CI",-10,10,2.359
"CI",-10,10,2.375
"CI",-10,10,2.382
"CI",-10,10,2.363
"CI",-10,10,2.385
"CI",-10,10,2.346
"CI",-1.000075,10,59.486
"CI",-10,10,2.366
"CI",-10,10,2.411
"CI",-10,10,2.743
"CI",-1.000075,10,205.148
"CI",-10,10,2.347
"CI",-10,10,91.93
"CI",-10,10,2.339
"CI",-10,10,2.356
"CI",-10,10,2.351
"CI",-10,10,2.409
"CI",-10,10,2.376
"CI",-10,10,2.375
"CI",-10,10,63.272
"CI",-10,10,2.41
"CI",-10,10,2.379
"CI",-10,10,2.399
"CI",-10,10,2.364
"CI",-10,10,2.379
"CI",-10,10,2.387
"CI",-10,10,2.364
"CI",-4.00005,10,87.069
"CI",-10,10,123.168
"CI",-10,10,54.699
"CI",0,0,106.914
"CI",-10,10,2.398
"CI",-10,10,2.39
"CI",-10,10,2.363
"CI",2.57173885517494,10,217.516
"CI",-10,10,2.356
"CI",-10,10,2.383
"CI",-10,10,2.357
"CI",-10,10,2.388
"CI",-10,10,2.384
"CI",-10,10,2.343
"CI",-10,10,2.431
"CI",-10,10,2.473
"CI",-10,10,2.263
"CI",-10,10,2.225
"CI",-10,10,2.217
"CI",-10,10,2.232
"CI",-10,10,182.121
"CI",-10,10,2.218
"CI",-10,10,2.227
"CI",-10,10,2.191
"CI",-10,10,2.255
"CI",-10,10,91.176
"CI",-10,10,2.156
"CI",-10,10,35.452
"CI",-10,10,2.161
"CI",-10,10,2.174
"CI",-10,10,2.152
"CI",-10,10,103.625
"CI",-10,10,2.222
"CI",-10,10,2.288
"CI",-10,10,2.157
"CI",-10,10,2.183
"CI",-10,10,2.15
"CI",-10,10,2.155
"CI",-10,10,2.129
"CI",-10,10,2.196
"CI",-1.000075,10,158.316
"CI",-10,10,2.18
"CI",-10,10,2.174
"CI",-10,10,99.991
"CI",-10,10,3.635
"CI",-10,10,3.917
"CI",-10,10,3.935
"CI",-10,10,3.947
"CI",-4.00005,10,56.071
"CI",-10,10,3.977
"CI",-10,10,3.861
"CI",-10,10,3.639
"CI",-10,10,3.935
"CI",-10,10,3.623
"CI",-10,10,156.69
"CI",-10,10,3.834
"CI",-10,10,3.995
"CI",-10,10,3.943
"CI",-10,10,45.26
"CI",-10,10,3.572
"CI",-10,10,4.081
"CI",-10,10,3.942
"CI",0.103547054541433,10,144.151
"CI",-10,10,3.977
"CI",-10,10,3.645
"CI",-10,10,167.519
"CI",-10,10,4.029
"CI",-10,10,99.87
"CI",-4.00005,10,57.598
"CI",-8.5000625,10,22.355
"CI",-10,10,3.365
"CI",-10,10,3.879
"CI",-10,10,80.464
"CI",-10,10,3.212
"CI",-1.000075,10,61.093
"CI",-10,10,3.994
"CI",-10,10,3.955
"CI",-10,10,3.891
"CI",-10,10,3.592
"CI",-10,10,3.174
"CI",-10,10,4.028
"CI",-10,10,3.904
"CI",-10,10,3.022
"CI",-10,10,161.158
"CI",-10,10,3.098
"CI",-10,10,3.885
"CI",-10,10,40.533
"CI",-10,10,3.976
"CI",-10,10,3.982
"CI",-3.86399916181364,10,320.94
"CI",-10,10,3.837
"CI",-4.00005,10,150.426
"CI",-10,10,3.936
"CI",-10,10,3.895
"CI",-10,10,4.071
"CI",-10,10,3.124
"CI",-10,10,4.013
"CI",-10,10,3.833
"CI",-10,10,3.964
"CI",-10,10,3.856
"CI",-10,10,3.08
"CI",-10,10,3.083
"CI",-10,10,3.038
"CI",-10,10,3.121
"CI",-1.000075,10,66.099
"CI",-10,10,3.064
"CI",-10,10,4.013
"CI",-10,10,64.001
"CI",-10,10,3.899
"CI",-10,10,3.971
"CI",-10,10,3.991
"CI",-10,10,3.873
"CI",-10,10,3.962
"CI",-10,10,4.061
"CI",-10,10,3.767
"CI",-10,10,3.835
"CI",-10,10,3.968
"CI",-10,10,3.682
"CI",-10,10,3.771
"CI",-10,10,3.682
"CI",-10,10,3.812
"CI",-2.06347717226926,10,295.379
"CI",-3.91272042690304,10,223.747
"CI",-10,10,4.075
"CI",-10,10,3.778
"CI",-10,10,3.979
