"","V1","V2","V3"
"CI",1.24990625,3.750128125,523.153
"CI",0.842594302013264,3.32762608095647,1493.808
"CI",1.28496845703125,5.81241853725694,923.538
"CI",0.737540738501599,3.0000875,1291.638
"CI",1.34360546875,5.25002975000864,893.072
"CI",0.867288250327663,3.62186860800614,1258.217
"CI",1.29545482450551,4.000075,991.745
"CI",0.625413481129387,3.56078400878906,970.594
"CI",0.699669039882734,4.000075,913.676
"CI",0.902248711539744,3.6207650028123,1563.22
"CI",1.94217972628175,6.30555871431893,1026.693
"CI",1.624903125,5.50010625,452.91
"CI",1.0623328125,4.000075,755.928
"CI",1.27486181427716,4.000075,730.186
"CI",0.59358671875,3.0000875,958.786
"CI",1.624903125,8.8751203125,535.938
"CI",1.17890200442258,4.000075,1054.742
"CI",0.623448151228553,3.55989736995087,1206.841
"CI",0.4999125,3.81959776393599,791.836
"CI",0.4999125,3.0000875,536.215
"CI",0.731996984624956,4.000075,565.962
"CI",0.4999125,2.98698048593914,1167.792
"CI",1.624903125,6.00005,463.308
"CI",1.43735468749382,6.00005,1182.251
"CI",1.05934536256171,3.0000875,893.431
"CI",0.6873609375,4.000075,601.568
"CI",0.4999125,2.8751390625,654.541
"CI",0.4999125,2.85529819559225,893.854
"CI",0.874859375,3.0000875,507.549
"CI",1.24990625,4.000075,354.289
"CI",0.671784203265402,2.93969880371094,1715.824
"CI",0.4999125,2.7658091796875,1044.89
"CI",1.15606953125,4.000075,977.295
"CI",1.01327126029699,4.000075,842.246
"CI",1.53092572503218,4.000075,801.845
"CI",0.837640614202518,4.000075,787.66
"CI",0.728277783203125,3.0000875,878.188
"CI",1.03335496007315,4.000075,527.396
"CI",0.351274003363109,2.81266484375,1018.887
"CI",1.0623328125,3.13941792876467,1158.985
"CI",0.543682415706728,3.0000875,743.832
"CI",0.710741501885894,4.000075,848.628
"CI",1.24990625,9.92981220703125,586.986
"CI",0.710787998981527,3.56319601157686,1166.143
"CI",0.4999125,3.0000875,582.154
"CI",1.0623328125,2.50009375,923.273
"CI",0.675112258911133,4.000075,1278.68
"CI",1.24990625,5.218937890625,952.678
"CI",0.78108515625,4.000075,1120.666
"CI",0.531164774749824,3.0000875,1613.092
"CI",0.693156201171875,3.0000875,696.766
"CI",1.24990625,5.12402798965207,743.022
"CI",0.940530035148083,3.750128125,1350.746
"CI",0,0,38.769
"CI",1.24990625,4.000075,751.089
"CI",0.734173046875,5.10152011561582,1311.031
"CI",0.6873609375,3.0000875,730.074
"CI",1.24990625,4.000075,891.596
"CI",0.698882692764968,4.000075,613.003
"CI",0.69901396484375,3.0000875,721.593
"CI",0.6873609375,3.0000875,650.816
"CI",1.4373546875,5.50010625,586.796
"CI",0.805390706650671,3.86601928167801,1540.044
"CI",0.859158194235158,4.000075,1405.638
"CI",1.15606953125,4.000075,1134.067
"CI",1.24990625,4.000075,588.33
"CI",1.49648993031322,4.000075,883.335
"CI",1.577941015625,6.00005,885.144
"CI",1.24990625,4.000075,806.804
"CI",0.593349118566116,2.8751390625,577.214
"CI",0.985999853515625,6.00005,1214.984
"CI",0.40606953125,2.92843665373042,1385.189
"CI",0.766620031221116,3.61344602497689,510.719
"CI",1.202937890625,3.750128125,865.803
"CI",1.15606953125,5.42600111762311,1270.93
"CI",1.15606953125,4.000075,838.034
"CI",0.956791503898811,4.000075,744.473
"CI",0.6873609375,3.0000875,571.145
"CI",1.37156123592184,4.000075,991.861
"CI",0.4999125,3.0000875,492.489
"CI",1.34360546875,5.1251484375,672.852
"CI",1.24990625,4.000075,511.825
"CI",0.871830883789062,3.1251734375,1464.348
"CI",1.624903125,4.000075,611.806
"CI",1.05591473553928,3.0000875,1215.582
"CI",1.24990625,4.000075,789.124
"CI",1.34360546875,5.06265546875,1012.952
"CI",1.24990625,3.750128125,708.061
"CI",1.24990625,4.000075,597.887
"CI",1.24990625,4.000075,861.748
"CI",1.24990625,4.000075,812.2
"CI",1.24990625,5.00036458421941,2017.988
"CI",0.87583876429396,3.93763828125,968.461
"CI",1.0201468152843,4.000075,1052.028
"CI",1.06233281199257,4.000075,486.672
"CI",1.109151171875,5.10310381883673,1242.867
"CI",1.44406151438733,5.6165994086324,1203.675
"CI",0.4999125,2.38907590299078,809.437
"CI",1.24990625,5.1251484375,623.82
"CI",0,0,30.03
"CI",0.817282633832469,3.0000875,1007.598
"CI",1.624903125,4.77348592356768,1273.297
"CI",1.24990625,4.000075,648.102
"CI",1.43215606710877,6.00005,747.862
"CI",0.76928212890625,3.750128125,1027.637
"CI",0.648714090156213,3.0000875,1171.167
"CI",0.580165185494696,3.62176941085417,1293.408
"CI",1.34518031596914,4.000075,1187.049
"CI",0.6638423828125,4.000075,1237.135
"CI",1.24990625,4.000075,670.948
"CI",0.883475591263134,4.000075,955.687
"CI",1.24990625,4.99586941042651,1221.78
"CI",1.24990625,3.89079293525792,1225.04
"CI",0.827712195587158,4.000075,1227.68
"CI",1.8124015625,6.00005,697.323
"CI",1.04940072756004,3.61161402514004,1580.682
"CI",0.693156201171875,3.46991559516973,1331.99
"CI",0.78108515625,3.6251546875,862.113
"CI",0.621137973493412,3.0000875,1369.852
"CI",2.49134586272793,9.07128878566722,1732.085
"CI",0.976895543243566,4.000075,548.054
"CI",1.24990625,4.000075,329.012
"CI",1.37290641421947,5.87511406249568,983.285
"CI",1.624903125,4.000075,952.622
