"","V1","V2","V3"
"CI",1.8124015625,2.2345470703125,9390.417
"CI",1.80644536132812,2.40007137423006,11770.785
"CI",1.8124015625,2.250096875,8212.188
"CI",1.80644536132812,2.31267109375,12961.169
"CI",1.7383606601029,2.26979506835938,17053.741
"CI",1.85207695619385,2.49424994200098,16849.867
"CI",1.61289685134888,2.1250984375,11974.569
"CI",1.77185558760349,2.250096875,11151.211
"CI",1.765451953125,2.250096875,12097.791
"CI",1.53088747634888,2.06259921875,13418.366
"CI",1.91054680778622,2.5158154296875,13283.48
"CI",1.78132974882904,2.250096875,12754.101
"CI",1.71821054899227,2.30491181640625,12639.378
"CI",1.52435259198744,2.04519796421372,13687.686
"CI",1.85008150313636,2.43039759721428,12213.504
"CI",1.8124015625,2.250096875,6653.845
"CI",1.74826522975881,2.250096875,12855.221
"CI",1.8124015625,2.2658154296875,11042.742
"CI",1.765451953125,2.30103217773438,11350.412
"CI",1.79757761744792,2.250096875,13101.241
"CI",1.92026085333867,2.51566496592729,12903.242
"CI",1.85058616874716,2.3902199733059,13995.132
"CI",1.8124015625,2.40852151085719,13523.817
"CI",1.765451953125,2.31569831733976,13982.623
"CI",1.90595932693481,2.50009375,13054.97
"CI",1.81830850300921,2.468919140625,11173.982
"CI",1.65092492752075,2.21498442708407,17406.498
"CI",1.7783641448709,2.35005874768696,16825.721
"CI",1.59461515747038,2.14894114497773,13234.36
"CI",1.8124015625,2.24335199227841,14166.921
"CI",1.89434462890625,2.46907983322144,18870.003
"CI",1.63499288327975,2.18764765625,13422.983
"CI",1.624903125,2.19047009661132,10283.851
"CI",1.8124015625,2.25410151367188,12592.246
"CI",1.67664648597111,2.2658154296875,12912.763
"CI",1.65994658203125,2.22286284179688,19708.383
"CI",1.66335088066109,2.2816556137085,14263.944
"CI",1.80644536132812,2.250096875,10115.121
"CI",1.64910779538845,2.1250984375,14068.945
"CI",1.88244741287231,2.43764453125,11744.192
"CI",1.66870744628906,2.24232884754714,13880.041
"CI",1.8124015625,2.21792572244238,10188.292
"CI",1.61308759765625,2.1250984375,11012.949
"CI",1.8124015625,2.35551244489434,13973.363
"CI",1.84975604496633,2.38721022770149,13972.206
"CI",1.73868319883173,2.34254543303436,11798.182
"CI",1.8124015625,2.28931826171875,9436.086
"CI",1.67367491355229,2.218897265625,11754.087
"CI",1.8124015625,2.34798392095407,17182.722
"CI",1.77711435546875,2.36003424409693,20880.73
"CI",1.63287797804581,2.1250984375,8049.623
"CI",1.68921196289062,2.2433351252627,16375.097
"CI",1.8124015625,2.250096875,6437.074
"CI",1.78768484572949,2.3264597139728,13280.004
"CI",1.71200588155265,2.22879089355469,17746.738
"CI",1.8124015625,2.250096875,7832.022
"CI",1.66578715820312,2.15670576495858,9125.066
"CI",1.8124015625,2.2032974609375,10825.031
"CI",1.7888767578125,2.36915360258978,18861.761
"CI",1.624903125,2.17035550836456,9228.467
"CI",1.76489550958043,2.3283646484375,16994.563
"CI",1.81483397021574,2.25249067306946,8501.57
"CI",1.66870744628906,2.25426096115112,16631.122
"CI",1.953025390625,2.4845314453125,7443.905
"CI",1.76516933746338,2.250096875,12663.52
"CI",1.59543930664062,2.1250984375,13654.409
"CI",1.70392692606796,2.06259921875,10696.945
"CI",1.73531767642926,2.250096875,10889.071
"CI",1.71703985595703,2.250096875,12967.622
"CI",1.90615078125,2.43764453125,6566.261
"CI",1.8477819034187,2.41361070762621,13853.938
"CI",1.78212915649414,2.250096875,12965.72
"CI",1.8124015625,2.30862123307059,14244.161
"CI",1.76498672180176,2.31285926533282,20187.461
"CI",1.765451953125,2.31267109375,10790.873
"CI",1.5544599609375,2.10489300010414,11394.101
"CI",1.8124015625,2.343958203125,12909.963
"CI",1.8357888671875,2.406419921875,9481.166
"CI",1.624903125,2.08570142095164,12878.683
"CI",1.7095068952814,2.31267109375,13217.361
"CI",1.77483206816847,2.250096875,13559.773
"CI",1.75233765417882,2.27565202636719,13595.025
"CI",1.85903491287231,2.42935321077554,20367.118
"CI",1.67658318007858,2.22781356201172,14270.381
"CI",1.72530556793645,2.250096875,10939.985
"CI",1.80644536132812,2.35864121572694,13615.386
"CI",1.8124015625,2.250096875,6976.996
"CI",1.71562580566406,2.250096875,7793.691
"CI",1.6668309153892,2.21914365081787,22960.097
"CI",1.85979252416201,2.42239718613874,18559.496
"CI",1.80644536132812,2.250096875,11970.352
"CI",1.62500488940769,2.18823475952148,12920.374
"CI",1.67270603107464,2.23027780440057,13886.679
"CI",1.624903125,2.19554130859375,12346.345
"CI",1.71787445347452,2.24401338674797,10209.652
"CI",1.65612497131293,2.1250984375,13464.604
"CI",1.78586115722656,2.281433984375,18475.312
"CI",1.70128669899816,2.24248193283081,13980.327
"CI",1.8124015625,2.31267109375,9780.61
"CI",1.69924119063613,2.218897265625,8259.448
"CI",1.71265239257812,2.2658154296875,13341.979
"CI",1.65757488943683,2.1296792691107,13237.347
"CI",1.63357023925781,2.15892474597531,14252.534
"CI",1.90615078125,2.50009375,8164.754
"CI",1.62407090454102,2.1095236328125,13321.096
"CI",1.52512739257813,2.06259921875,12982.011
"CI",1.70680244140625,2.218897265625,12875.865
"CI",1.7888767578125,2.250096875,8733.287
"CI",1.8124015625,2.250096875,9324.171
"CI",1.72646830732102,2.31267109375,9496.675
"CI",1.66580903320312,2.22817796000631,17695.297
"CI",1.78294555664062,2.250096875,11702.816
"CI",1.72554374970579,2.218897265625,11962.245
"CI",1.80698310412971,2.36652593079205,12769.514
"CI",1.87088232421875,2.43764453125,10867.885
"CI",1.90615078125,2.42611048366112,16911.961
"CI",1.7641132673548,2.250096875,11611.874
"CI",1.7248004972585,2.250096875,13441.645
"CI",1.69212600097656,2.24727438597606,13325.448
"CI",1.6482654296875,2.19552102277137,10078.21
"CI",1.7321895684492,2.218897265625,9148.056
"CI",1.67353406676015,2.22112743603215,13877.204
"CI",1.51090284267002,2.01034957493679,12922.55
"CI",1.81083751220703,2.36487873267563,12936.929
"CI",1.70583609904169,2.281433984375,9057.023
"CI",1.74561886850819,2.26779924286412,11107.246
"CI",1.66936369018555,2.23100019796267,17440.67
"CI",1.77123315429687,2.33434431593203,19923.145
"CI",1.8124015625,2.30106967773438,11264.538
"CI",1.8124015625,2.19549755859375,10343.736
"CI",1.87210072743158,2.250096875,10609.422
"CI",1.72281617195186,2.250096875,11001.209
"CI",1.953025390625,2.43764453125,6500.381
"CI",1.765451953125,2.32901896733854,12480.607
"CI",1.65676394119263,2.218897265625,13763.895
"CI",1.6951400390625,2.22677216796875,10097.341
"CI",1.80035130307862,2.31666948242188,14085.141
"CI",1.81982493560299,2.250096875,11150.077
"CI",1.90615078125,2.3908076171875,8924.251
"CI",1.8124015625,2.38005378332392,11704.993
"CI",1.66870744628906,2.24237197265625,13837.333
"CI",1.624903125,2.12714997558594,10370.906
"CI",1.91738213195801,2.47111887130737,17467.543
"CI",0,0,282.366
"CI",1.65035974292186,2.18686402678867,9698.45
"CI",1.70684619140625,2.28450308837891,13313.463
"CI",1.7888767578125,2.312832006073,17724.746
"CI",1.73094015575132,2.250096875,13463.849
"CI",1.63728777251354,2.1408107421875,12254.651
"CI",1.8124015625,2.250096875,7596.32
"CI",1.8124015625,2.250096875,7207.636
"CI",1.63904982845197,2.17714790404407,13680.595
"CI",1.7888767578125,2.39093616768873,14236.22
"CI",1.71420104877948,2.30505588337749,17133.103
"CI",1.62776716308594,2.1771138832879,12659.391
