"","V1","V2","V3"
"CI",-1.81568648471243,10,666.361
"CI",-4.00005,10,346.288
"CI",-10,10,283.137
"CI",-10,10,6.903
"CI",-4.00005,10,480.943
"CI",-10,10,6.737
"CI",-10,10,6.657
"CI",-10,10,230.808
"CI",-4.00005,10,475.333
"CI",-10,10,435.254
"CI",-10,10,103.379
"CI",-10,10,299.521
"CI",-1.000075,10,141.848
"CI",-1.000075,10,378.039
"CI",-10,10,6.874
"CI",-10,10,267.819
"CI",-10,10,686.485
"CI",-10,10,6.722
"CI",-10,10,251.87
"CI",-10,10,7.084
"CI",-10,10,6.602
"CI",-10,10,7.208
"CI",1.75698230790485,10,523.063
"CI",-10,10,356.147
"CI",-3.98034908942273,10,263.304
"CI",-10,10,6.763
"CI",-10,10,197.96
"CI",-10,10,190.937
"CI",-10,10,246.69
"CI",-10,10,6.435
"CI",-1.000075,10,582.063
"CI",-10,10,199.404
"CI",-10,10,226.343
"CI",-10,10,311.57
"CI",-10,10,357.362
"CI",-10,10,228.916
"CI",-10,10,6.997
"CI",-10,10,6.671
"CI",-10,10,234.048
"CI",-10,10,6.759
"CI",-10,10,6.556
"CI",-4.00005,10,188.969
"CI",-10,10,109.302
"CI",-10,10,379.32
"CI",-10,10,6.812
"CI",0,0,116.974
"CI",-10,10,7.127
"CI",-10,10,358.74
"CI",-10,10,284.295
"CI",-10,10,7.029
"CI",-4.00005,10,545.324
"CI",-10,10,118.846
"CI",-10,10,335.226
"CI",-10,10,6.861
"CI",-10,10,6.705
"CI",-10,10,6.919
"CI",-10,10,437.959
"CI",-10,10,599.856
"CI",-10,10,432.651
"CI",-10,10,6.503
"CI",-4.00005,10,141.143
"CI",-10,10,569.865
"CI",-10,10,332.546
"CI",-10,10,186.083
"CI",-10,10,221.783
"CI",-10,10,7.012
"CI",-4.00005,10,514.608
"CI",-10,10,6.931
"CI",-10,10,341.995
"CI",-10,10,179.335
"CI",-10,10,207.811
"CI",-10,10,7.258
"CI",-10,10,6.773
"CI",-10,10,215.504
"CI",-10,10,190.093
"CI",-10,10,124.014
"CI",-10,10,167.152
"CI",-10,10,166.273
"CI",-10,10,6.936
"CI",-10,10,190.703
"CI",-1.000075,10,787.704
"CI",-10,10,188.042
"CI",-10,10,398.566
"CI",-10,10,340.766
"CI",-10,10,6.841
"CI",-10,10,6.988
"CI",-10,10,286.528
"CI",-10,10,6.987
"CI",-10,10,6.942
"CI",-10,10,6.988
"CI",-10,10,466.414
"CI",-10,10,6.834
"CI",-10,10,7.08
"CI",-10,10,6.86
"CI",-3.70188611586401,10,402.617
"CI",-10,10,469.596
"CI",-4.00005,10,232.793
"CI",-10,10,7.141
"CI",-10,10,6.982
"CI",-4.00005,10,733.282
"CI",-10,10,6.408
"CI",-10,10,259.362
"CI",-10,10,414.484
"CI",-1.000075,10,657.745
"CI",-1.09392109375,10,685.605
"CI",-10,10,7.083
"CI",-10,10,6.715
"CI",-10,10,7.048
"CI",-10,10,94.316
"CI",-4.00005,10,445.252
"CI",-10,10,126.744
"CI",-10,10,6.849
"CI",-10,10,231.811
"CI",-10,10,264.919
"CI",-10,10,206.048
"CI",-10,10,209.026
"CI",-10,10,284.136
"CI",-4.00005,10,80.362
"CI",-4.00005,10,249.929
"CI",-1.21553422941875,10,1097.905
"CI",-4.09762924324849,10,1028.002
"CI",-8.89291542117923,10,531.425
"CI",-4.00005,10,266.197
"CI",-1.000075,10,414.761
"CI",-10,10,5.773
"CI",-10,10,379.751
"CI",-10,10,325.687
"CI",-10,10,5.789
"CI",-4.00005,10,271.085
"CI",0.4999125,10,999.603
"CI",-0.256429701239952,10,562.55
"CI",-1.000075,10,453.86
"CI",-10,10,300.872
"CI",-7.0000838920659,10,525.897
"CI",-10,10,209.127
"CI",-5.5001125,10,531.346
"CI",-10,10,284.084
"CI",-10,10,175.348
"CI",-10,10,5.702
"CI",-10,10,193.89
"CI",-10,10,6.164
"CI",-4.00005,10,440.879
"CI",-10,10,365.163
"CI",-10,10,267.055
"CI",-4.00005,10,231.712
"CI",-4.00005,10,648.04
"CI",-10,10,63.975
"CI",-4.00005,10,391.757
"CI",-4.00005,10,338.293
"CI",-10,10,5.746
"CI",-10,10,5.756
"CI",-10,10,288.075
"CI",-10,10,248.293
"CI",-10,10,5.712
"CI",-10,10,505.75
"CI",-10,10,5.734
"CI",-10,10,98.475
"CI",-10,10,449.864
"CI",-10,10,5.767
"CI",-10,10,409.466
"CI",-1.000075,10,344.794
"CI",-10,10,176.358
"CI",-1.000075,10,440.906
"CI",-10,10,6.103
"CI",-10,10,424.916
"CI",-10,10,222.934
"CI",-4.00005,10,599.456
"CI",-10,10,248.355
"CI",-10,10,5.71
"CI",-10,10,195.223
"CI",-10,10,233.596
"CI",-1.000075,10,221.093
"CI",-10,10,5.708
"CI",-10,10,5.634
"CI",-10,10,243.995
"CI",-10,10,84.256
"CI",-10,10,270.412
"CI",-10,10,6.035
"CI",-1.000075,10,569.958
"CI",-10,10,5.66500000000001
"CI",-10,10,149.036
"CI",-1.000075,10,319.593
"CI",-10,10,331.921
"CI",-10,10,305.713
"CI",-4.00005,10,390.34
"CI",-10,10,5.64100000000001
"CI",-10,10,5.75000000000001
"CI",-10,10,239.971
"CI",-10,10,5.71299999999999
"CI",-10,10,5.79500000000002
"CI",-4.00005,10,476.043
"CI",-10,10,215.679
