"","V1","V2","V3"
"CI",-4.00005,10,403.435
"CI",-10,10,46.121
"CI",-10,10,4.942
"CI",-4.00005,10,253.456
"CI",-4.00005,10,448.155
"CI",-4.00005,10,429.861
"CI",-10,10,168.654
"CI",-10,10,90.594
"CI",-10,10,125.73
"CI",-1.000075,10,139.948
"CI",-7.000075,10,260.741
"CI",-0.71893984375,10,354.283
"CI",-4.00005,10,209.487
"CI",-1.000075,10,179.655
"CI",-1.000075,10,277.611
"CI",0.4999125,10,118.202
"CI",-10,10,4.502
"CI",0,0,138.316
"CI",-4.03798688708215,10,1135.325
"CI",-1.000075,10,251.351
"CI",-10,10,83.55
"CI",-10,10,4.881
"CI",-10,10,185.63
"CI",-4.00005,10,240.856
"CI",-10,10,101.153
"CI",-10,10,60.856
"CI",-3.25010625,10,229.022
"CI",-1.000075,10,324.859
"CI",-4.00005,10,126.616
"CI",-4.00005,10,294.012
"CI",-4.00005,10,155.928
"CI",-10,10,111.481
"CI",-10,10,148.751
"CI",-1.000075,10,380.224
"CI",-1.000075,10,141.871
"CI",-4.00005,10,216.974
"CI",-4.00005,10,243.366
"CI",-1.000075,10,134.537
"CI",-1.000075,10,134.414
"CI",-4.00005,10,169.238
"CI",-1.64798566604422,10,447.151
"CI",-10,10,126.49
"CI",-10,10,204.092
"CI",-4.00005,10,421.374
"CI",-10,10,175.526
"CI",-10,10,196.111
"CI",-10,10,209.462
"CI",-4.00005,10,154.325
"CI",0,0,54.981
"CI",-4.00005,10,239.264
"CI",-10,10,4.793
"CI",-1.000075,10,164.276
"CI",-4.00005,10,31.558
"CI",-3.70489114176571,10,377.708
"CI",-10,10,187.862
"CI",0.4999125,10,301.131
"CI",-4.00005,10,120.248
"CI",-0.25013666720659,10,296.925
"CI",-10,10,80.671
"CI",2.61902453605293,10,802.689
"CI",-10,10,4.963
"CI",-4.00005,10,225.787
"CI",-4.00005,10,248.296
"CI",-4.00005,10,303.305
"CI",-8.5000625,10,78.9
"CI",-4.00005,10,191.483
"CI",-10,10,112.514
"CI",-10,10,4.043
"CI",-10,10,81.718
"CI",-10,10,69.696
"CI",-4.00005,10,29.245
"CI",-1.000075,10,306.738
"CI",-1.75014375000094,10,353.113
"CI",-4.00005,10,241.291
"CI",-10,10,118.008
"CI",-1.000075,10,542.387
"CI",-10,10,73.556
"CI",-1.000075,10,378.953
"CI",-1.000075,10,246.373
"CI",-4.00005,10,184.482
"CI",-10,4.000075,160.149
"CI",-1.000075,10,286.938
"CI",-10,10,113.995
"CI",-1.000075,10,321.035
"CI",0.4999125,10,279.65
"CI",-10,10,299.335
"CI",-4.00005,10,190.463
"CI",-4.00005,10,285.561
"CI",-4.00005,10,350.78
"CI",-10,10,196.814
"CI",-4.00005,10,382.163
"CI",-10,10,180.497
"CI",-1.000075,10,311.443
"CI",-1.000075,10,273.324
"CI",-4.00005,10,287.606
"CI",-10,10,204.539
"CI",-10,10,219.332
"CI",-4.00005,10,286.279
"CI",-10,10,169.471
"CI",-1.000075,10,300.768
"CI",-4.00005,10,240.757
"CI",-4.00005,10,382.179
"CI",-4.00005,10,157.452
"CI",-10,10,186.673
"CI",-10,10,186.915
"CI",-4.00005,10,41.332
"CI",-4.00005,10,71.366
"CI",-10,10,72.896
"CI",-0.753117319254945,10,442.525
"CI",-4.00005,10,232.767
"CI",-1.000075,10,122.274
"CI",-1.000075,10,107.75
"CI",-4.00005,10,367.918
"CI",-4.00005,10,175.429
"CI",-4.00005,10,175.6
"CI",-4.00005,10,232.951
"CI",-1.000075,10,415.798
"CI",-1.000075,10,444.436
"CI",-10,10,185.831
"CI",-10,10,115.678
"CI",-1.000075,6.00005,241.432
"CI",-4.00005,10,395.833
"CI",-10,10,203.977
"CI",-10,10,165.362
"CI",-4.00005,10,321.863
"CI",-10,10,105.806
"CI",-10,10,3.242
"CI",-1.000075,10,556.539
"CI",-10,10,3.272
"CI",-1.000075,10,359.762
"CI",-10,10,141.436
"CI",-10,10,126.189
"CI",-10,10,117.523
"CI",0.0683424719855385,10,667.879
"CI",-10,10,126.079
"CI",-4.00005,10,452.751
"CI",-10,10,140.282
"CI",-10,10,132.552
"CI",-4.00005,10,139.196
"CI",-10,10,121.531
"CI",-10,10,93.815
"CI",-1.000075,10,271.853
"CI",-10,10,3.48100000000001
"CI",-10,10,3.256
"CI",-10,10,149.523
"CI",-10,10,337.057
"CI",-4.00005,10,211.324
"CI",-10,10,3.26600000000001
"CI",-10,10,162.899
"CI",-1.000075,10,151.566
"CI",-10,10,50.635
"CI",-3.86560745549174,10,724.095
"CI",-10,10,218.774
"CI",-10,10,3.25800000000001
"CI",-1.000075,10,252.759
"CI",-4.00005,10,141.474
"CI",-1.000075,10,182.062
"CI",-4.00005,10,178.078
"CI",-1.000075,10,324.679
"CI",-10,10,148.013
"CI",-10,10,136.325
"CI",-10,10,151.16
"CI",-0.424246339591919,10,417.159
"CI",-4.00005,10,211.971
"CI",-10,10,133.052
"CI",-0.625128125,10,279.023
"CI",-4.00005,10,295.284
"CI",-10,10,161.717
"CI",-10,10,83.512
"CI",-0.25013125,10,385.872
"CI",-10,10,200.894
"CI",-4.00005,10,111.501
"CI",-2.7893042766081,10,244.775
"CI",-1.000075,10,92.59
"CI",-10,10,83.13
"CI",-1.000075,10,332.067
"CI",-1.000075,10,306.409
"CI",0,0,67.37
"CI",-10,10,3.251
"CI",-4.00005,10,364.659
"CI",-4.00005,10,163.597
"CI",-4.00005,10,211.593
"CI",-10,10,166.37
"CI",-10,10,172.213
"CI",-10,10,84.16
"CI",-10,10,176.709
"CI",-1.000075,10,200.496
"CI",-10,10,101.985
"CI",-3.76291688851371,10,380.71
"CI",0.4999125,10,345.732
"CI",-2.875134375,10,407.952
"CI",-10,10,3.26500000000001
"CI",-10,10,3.24600000000001
"CI",-1.000075,10,340.924
"CI",-10,10,323.585
"CI",-1.000075,10,71.597
"CI",-0.4376546875,10,192.298
"CI",-10,10,70.693
"CI",-10,10,3.24600000000001
"CI",-1.000075,10,147.35
"CI",-10,10,166.47
"CI",-10,10,78.595
"CI",-10,10,159.295
"CI",-10,10,3.23200000000003
"CI",-10,10,3.26499999999999
"CI",-1.000075,10,208.681
"CI",-10,10,83.401
"CI",-1.000075,10,141.293
"CI",-1.000075,10,204.327
"CI",-7.00011322575552,10,298.342
"CI",-1.000075,10,241.806
"CI",-1.000075,10,278.045
"CI",-4.00005,10,262.272
"CI",-1.000075,10,310.579
"CI",-4.00005,10,114.077
"CI",-4.00005,10,176.149
"CI",0.966764259465823,10,507.7
"CI",-4.00005,10,358.909
"CI",-10,10,25.359
"CI",-4.00005,10,537.748
"CI",-1.000075,10,153.787
"CI",2.48575731251574,10,709.708
"CI",-4.00005,10,132.055
"CI",-4.00005,10,435.547
"CI",2.85595713872831,10,495.497
"CI",-10,10,3.22500000000002
"CI",0.487574549848472,10,578.241
"CI",-1.000075,10,144.392
"CI",-1.000075,10,255.865
"CI",-10,10,187.606
"CI",-1.000075,10,159.655
"CI",-1.000075,10,258.544
"CI",-10,10,46.073
"CI",-10,10,111.122
"CI",-1.000075,10,332.483
"CI",-1.000075,10,126.091
"CI",-10,10,225.978
"CI",-1.000075,10,138.687
"CI",-1.000075,10,256.84
"CI",-1.000075,10,223.475
"CI",-4.00005,10,201.354
"CI",-10,10,58.266
"CI",-3.25010625,10,222.832
"CI",-10,10,190.351
"CI",-4.00005,10,373.049
"CI",-10,10,494.275
"CI",-1.000075,10,300.08
"CI",-4.00005,10,85.166
"CI",-10,10,209.483
"CI",-10,10,3.23000000000002
"CI",-4.00005,10,160.088
"CI",-3.21177806683474,10,457.121
"CI",-10,10,130.844
"CI",-4.00005,10,510.011
"CI",-1.000075,10,224.263
"CI",-4.00005,10,334.756
"CI",-10,10,141.464
"CI",-10,10,4.688
"CI",-4.00005,10,132.084
"CI",-1.000075,10,359.809
"CI",-10,10,41.593
"CI",-1.000075,10,503.073
"CI",-10,10,590.766
"CI",-10,3.0000875,178.935
"CI",-1.000075,10,289.288
"CI",-4.00005,10,268.572
"CI",-7.80500937967227,10,563.43
"CI",-2.84851745885153,10,352.358
"CI",-1.000075,10,97.027
"CI",-10,10,111.98
"CI",-10,10,110.311
"CI",-0.578309765625,10,567.114
"CI",-10,10,94.307
"CI",-10,10,73.103
"CI",-10,10,279.446
"CI",0.251169109299321,6.83421273953288,815.294
"CI",-10,10,117.928
"CI",-1.000075,10,413.307
"CI",-10,10,40.723
"CI",-1.000075,10,218.161
"CI",-10,10,288.671
"CI",-4.00005,10,228.866
"CI",-1.000075,10,265.038
"CI",-10,10,63.403
"CI",-4.00005,10,320.774
"CI",-4.00005,10,286.605
