"","l","h","t"
"1",0.983750293137391,3.30861406015331,0.00600000000000023
"1",-1.81313845890209,4.60094180836364,0.00600000000000023
"1",-2.22622061307555,4.77267802303104,0.00700000000000145
"1",0.332522356521461,2.2656499911837,0.00799999999999912
"1",-0.612784597417901,4.61253720039801,0.00700000000000145
"1",0.0335487633526489,2.38289214704366,0.0069999999999979
"1",-0.841409105708318,3.66257880833761,0.0069999999999979
"1",0.368856155673397,1.85442265517652,0.0069999999999979
"1",1.08718484165998,2.12576704530246,0.00700000000000145
"1",-0.887757945331743,3.67520112801372,0.00600000000000023
"1",0.644222519729717,3.34819014876897,0.00900000000000034
"1",0.481763200769946,1.90920567392207,0.00600000000000023
"1",0.575878335309159,2.07090583018079,0.0069999999999979
"1",0.5086655249251,2.86333520881441,0.00700000000000145
"1",0.198242062783257,2.47360339779952,0.00999999999999801
"1",0.365145507858498,2.30912163732522,0.00799999999999912
"1",0.395149413614223,2.78801179566608,0.00899999999999679
"1",0.0756717939591823,1.61191202933889,0.0069999999999979
"1",0.636007597746847,2.02391489792333,0.00799999999999912
"1",0.416609502148143,2.09849545515428,0.00799999999999912
"1",0.110823026311783,2.83396355006412,0.00700000000000145
"1",-0.212183728723585,3.24634930904227,0.00700000000000145
"1",0.480514640269248,1.86615312489425,0.00900000000000034
"1",-0.964767879544592,4.50891011933117,0.00900000000000034
"1",0.24249731650037,1.79438339642955,0.00799999999999912
"1",0.112207896863594,2.10809847106384,0.00900000000000034
"1",0.558140400273129,2.28486324906028,0.00700000000000145
"1",-0.327636819073708,2.24557016927494,0.00900000000000034
"1",-0.3232337984781,3.61202723971716,0.00799999999999912
"1",0.595493575911956,2.28300526228823,0.00700000000000145
"1",0.192051148204486,2.54868788538568,0.00799999999999912
"1",0.141481244899473,3.19531812411306,0.00700000000000145
"1",2.61479445668287,5.40784557651546,0.00799999999999912
"1",0.0952896814514949,2.32929530926309,0.00799999999999912
"1",0.779854349867824,2.17251580763906,0.00799999999999912
"1",0.0630466433390773,1.40265221229455,0.00999999999999801
"1",0.343630264460406,2.14824552310224,0.00700000000000145
"1",0.305482079103427,3.44854168699347,0.00700000000000145
"1",0.22321954512394,2.49137522256461,0.0069999999999979
"1",0.751441830609863,3.21945100707143,0.00800000000000267
"1",0.448729998577605,2.93169615171833,0.00900000000000034
"1",-0.129108684101819,2.41295008611921,0.0069999999999979
"1",0.810604832546297,2.16947419613686,0.00799999999999912
"1",0.457156376178678,2.16533718036328,0.0069999999999979
"1",0.21532457231302,2.01601082104504,0.00700000000000145
"1",-0.210516044872151,1.40228665532404,0.00799999999999912
"1",0.532254047412596,3.16895998631264,0.00700000000000145
"1",0.415701124333924,1.77605091818447,0.00700000000000145
"1",-0.114270014196578,2.02978844021756,0.0109999999999992
"1",0.496026974821443,2.27210963288457,0.00700000000000145
"1",0.0149811153606551,1.61030257292482,0.00700000000000145
"1",0.043128023839127,1.28672299443573,0.0069999999999979
"1",0.0895091351792778,1.59867960388439,0.00799999999999912
"1",0.314325675181943,2.2530115750099,0.00799999999999912
"1",0.0799046281290031,2.5260340650464,0.0080000000000009
"1",0.468417056591079,1.83603499278357,0.00900000000000034
"1",0.0715120260147464,1.63953094618041,0.00699999999999967
"1",-0.0182853133736663,2.83288613072309,0.00699999999999967
"1",-0.34096239855261,2.4656243687788,0.0080000000000009
"1",-2.03928953468248,4.39522694837295,0.00600000000000023
"1",0.816033962428602,2.53430610610043,0.00799999999999912
"1",0.106887796746026,3.03382482015777,0.00699999999999967
"1",0.689947999132804,2.18087785361058,0.0080000000000009
"1",0.818664754264249,3.4945920729165,0.0080000000000009
"1",-2.34315245143897,4.82194985134633,0.00699999999999967
"1",0.611960097654363,2.12055889826011,0.0129999999999999
"1",1.23302037486814,2.69490114345003,0.00699999999999967
"1",0.388741251704395,2.68617502124083,0.0109999999999992
"1",0.468363409219526,2.54810316840455,0.00699999999999967
"1",-0.228305921711734,2.75534100602956,0.00699999999999967
"1",-0.392490957932807,2.48638156023316,0.00900000000000034
"1",0.860893325550467,2.90207492182353,0.00999999999999979
"1",0.277109558390723,3.03069150305638,0.0119999999999987
"1",-1.00696111066142,0.748960511562987,0.00699999999999967
"1",0.939402748473802,2.9708305684721,0.00799999999999912
"1",-0.0770050657218849,3.12545613918746,0.0109999999999992
"1",0.990033324052842,2.38822298955408,0.00699999999999967
"1",0.556942228399364,2.70293720225118,0.00700000000000145
"1",-0.0360835262438314,1.9317031718502,0.00699999999999967
"1",0.576274477102753,2.40842893992256,0.00699999999999967
"1",0.128768937986356,2.42401940097883,0.00899999999999856
"1",0.25659388381677,2.92226215854531,0.00799999999999912
"1",0.375214575341239,1.76380214035234,0.00999999999999979
"1",-1.04048211060918,4.48782671747942,0.00699999999999967
"1",-0.889932617948356,6.10741070735257,0.00699999999999967
"1",0.622740787011631,1.77286854411049,0.0140000000000011
"1",0.296510132238094,2.14641741134377,0.00900000000000034
"1",0.607507161963376,2.39950512493166,0.00699999999999967
"1",0.545752632134082,3.15210105018478,0.0139999999999993
"1",-0.381523610506302,1.85560186738865,0.00799999999999912
"1",-1.47797799880667,5.86793083920029,0.0080000000000009
"1",0.150574356058188,2.41870497027043,0.00999999999999979
"1",0.502266435370847,2.29175535391557,0.00799999999999912
"1",-0.267421001033263,1.58918078481502,0.0080000000000009
"1",0.282149465342247,3.83051753987397,0.00799999999999912
"1",0.896021941161919,3.2695099449526,0.00900000000000034
"1",-0.627435173589706,1.6993179788438,0.00900000000000034
"1",0.278913644530672,2.01064324965091,0.00900000000000034
"1",-0.314944738102755,2.19286157650802,0.00799999999999912
"1",0.418633372628223,2.96953488268964,0.0080000000000009
"1",0.766222583437996,2.81047559054836,0.0080000000000009
"1",-0.91300982516165,5.53123518967885,0.00799999999999912
"1",0.663383226373252,3.45658118839966,0.00799999999999912
"1",2.09491554662514,4.27396950255387,0.00900000000000034
"1",0.603153250854653,2.17026752773949,0.0080000000000009
"1",0.68807800177631,2.77418377431713,0.00899999999999945
"1",0.194432523091656,2.15243385330168,0.00900000000000034
"1",-0.187286994203447,4.4005459557313,0.00900000000000034
"1",0.0955239644587275,2.59268267121909,0.00899999999999945
"1",-2.18021202911185,4.64721273172521,0.00800000000000001
"1",0.708348628943751,2.39862042354334,0.00800000000000001
"1",0.370657929385168,2.39285319147934,0.00799999999999912
"1",0.271075658907384,1.95959638572806,0.00900000000000034
"1",-0.0572455073877428,1.13833014100074,0.00899999999999945
"1",0.507032463189351,2.41605281904357,0.00800000000000001
"1",0.253049519916834,1.51220731165616,0.00800000000000001
"1",0.427542339186394,3.1775675090921,0.00899999999999945
"1",0.283211968871422,2.17205548025611,0.00800000000000001
"1",-0.0978194958071384,2.15617904985795,0.00800000000000001
"1",0.54696282061206,2.52350805144403,0.00800000000000001
"1",0.58430397059714,2.16202570395686,0.00800000000000001
"1",-0.518994423879248,4.14759394979773,0.00800000000000001
"1",2.03002554541042,3.8024991025176,0.00800000000000001
"1",0.166295368996051,2.34801141280629,0.00800000000000001
"1",0.674345369446213,1.89613283208824,0.00600000000000023
"1",0.160575084878542,2.20523636246614,0.00600000000000023
"1",0.204660031456494,2.63881081375071,0.00700000000000145
"1",-1.2409785550943,4.44445342873025,0.00700000000000145
"1",-0.330079179383187,3.09445515853581,0.0069999999999979
"1",0.443850747518135,2.49747665904761,0.00799999999999912
"1",-1.65743481849864,4.87729880767728,0.00600000000000023
"1",0.613707023704596,2.56756623874647,0.0069999999999979
"1",0.358854805007857,2.7091564900824,0.00700000000000145
"1",-0.10814620023773,1.11498047926101,0.00700000000000145
"1",0.418109024924785,1.81828481034891,0.00700000000000145
"1",0.172985997546578,1.73957179877784,0.0069999999999979
"1",0.355524637709144,2.97278480715542,0.00700000000000145
"1",0.787166183854546,5.41840232799964,0.00799999999999912
"1",0.207309167272932,2.07333843454162,0.00600000000000023
"1",0.0668648366076475,1.89606367045981,0.0100000000000016
"1",0.193350300123106,2.47637434359199,0.00700000000000145
"1",0.860912473486833,2.75588199254956,0.00799999999999912
"1",-0.455316862377537,3.38048449607479,0.0100000000000016
"1",1.2295708064383,2.54512810988993,0.0069999999999979
"1",0.559868646811919,2.49369846180978,0.00700000000000145
"1",-0.210580518434647,3.62348564568484,0.00900000000000034
"1",0.798855469803948,2.86937076901438,0.00700000000000145
"1",0.231232038858779,2.84409354669941,0.0069999999999979
"1",0.319077869305587,3.27606770295049,0.00700000000000145
"1",0.211830650803482,1.45345317947133,0.00700000000000145
"1",2.41567472362616,3.49442641705356,0.00700000000000145
"1",0.0538313137281083,2.96452683296519,0.00600000000000023
"1",0.704907182447429,1.93514601887633,0.0069999999999979
"1",0.18850119194586,2.3526821079546,0.00600000000000023
"1",0.810776488795764,2.35580794757728,0.00600000000000023
"1",-0.204151271334921,1.61846410298596,0.0069999999999979
"1",0.290490905729917,2.01381306824344,0.00600000000000023
"1",0.0376461506995792,3.05496147322998,0.0069999999999979
"1",-1.78468256295843,5.16491198700109,0.0069999999999979
"1",-0.277902578273949,4.11037029738889,0.00700000000000145
"1",0.670992530853729,2.04105850322687,0.00799999999999912
"1",0.759057472348318,3.13901851918839,0.00700000000000145
"1",0.744318556274933,3.39812581406032,0.00500000000000256
"1",4.53194367713632,9.96226078493608,0.00799999999999912
"1",0.285425853097932,1.88867917528838,0.00600000000000023
"1",0.38314984367644,1.93013715902973,0.00999999999999801
"1",0.343622049469306,1.82653575210392,0.00700000000000145
"1",0.470325862169017,1.83043003570437,0.00600000000000023
"1",0.544210965827321,2.60339163724163,0.0069999999999979
"1",0.930563529933657,2.73657755349308,0.00700000000000145
"1",0.516572936807103,2.76654545234754,0.0069999999999979
"1",0.0774027793954672,1.61501514753617,0.0069999999999979
"1",0.443388469049659,3.42112588243058,0.00600000000000023
"1",-0.695987963509774,3.61549948128263,0.00900000000000034
"1",0.194160331189433,1.71229996862917,0.0069999999999979
"1",-0.561867981780559,3.33861840255337,0.00600000000000023
"1",0.443140658218203,1.84495483560819,0.00600000000000023
"1",-0.0581049476514233,2.39580226075377,0.00599999999999667
"1",1.26084448632121,3.81419701057897,0.00800000000000267
"1",0.243292211447405,2.19718184987869,0.00700000000000145
"1",-0.224122994055453,1.6660678474868,0.00900000000000034
"1",-0.656639627145984,1.34492737203262,0.00700000000000145
"1",-0.375434324647784,1.04444817014765,0.00600000000000023
"1",0.170396362630864,1.53687694169895,0.0069999999999979
"1",-0.107574370514211,1.42906247844535,0.00600000000000023
"1",-0.140882161755253,4.05518971225294,0.0069999999999979
"1",-0.619766592272269,2.1764274229578,0.00600000000000023
"1",-0.121863339808433,2.86320283986857,0.0069999999999979
"1",0.644813122300218,3.49818737632937,0.0159999999999982
"1",0.683939671162515,2.09723221958217,0.00700000000000145
"1",0.270893819335708,1.91051715283906,0.00700000000000145
"1",-0.2214964721326,2.02345156521438,0.00700000000000145
"1",1.16569863130974,2.35568998160282,0.0069999999999979
"1",-1.11301607632835,0.706980961653279,0.00600000000000023
"1",-0.0770422046066184,3.05944010778903,0.00700000000000145
"1",-2.03545826129194,4.88609638553466,0.00600000000000023
"1",0.328459015906609,2.1138436242961,0.00600000000000023
"1",0.260678572112716,2.98309969970432,0.00600000000000023
"1",-2.22658091606703,4.94153127472722,0.00600000000000023
"1",-0.234561382138402,2.03589631046947,0.0069999999999979
"1",0.568531519131983,2.11015543866684,0.00600000000000023
"1",0.912564965717055,2.27150716867002,0.00600000000000023
"1",0.0628466416543976,2.61417984128217,0.00600000000000023
"1",0.358235156012849,2.10349400853998,0.00600000000000023
"1",0.125799780019618,1.42806510188425,0.00700000000000145
"1",0.757825990230414,1.73201154344851,0.00900000000000034
"1",-0.317443523095487,1.62724232362804,0.00700000000000145
"1",0.219689584458493,3.4185342849019,0.00799999999999912
"1",0.8172051874251,3.3605044644623,0.0069999999999979
"1",-0.354343042979906,1.16196246316462,0.00600000000000023
"1",-0.359277509328566,1.63376281199485,0.00700000000000145
"1",0.519941550210941,3.16207345146236,0.0069999999999979
"1",-0.801055141462346,3.29709643423679,0.00700000000000145
"1",0.196322906547356,2.25037917063028,0.0069999999999979
"1",-0.572668249084829,2.43813626208464,0.0069999999999979
"1",-0.876063521024119,0.574395430990413,0.00600000000000023
"1",0.849257513142623,3.34091883069616,0.00900000000000034
"1",-1.43576996813638,4.87223066948228,0.00600000000000023
"1",0.996662057613044,2.66526898935459,0.0069999999999979
"1",1.44711001786309,2.4586738343828,0.00700000000000145
"1",0.930253619786126,2.88587648764233,0.00700000000000145
"1",0.396290872017119,2.5279256936092,0.00700000000000145
"1",-0.720502530697218,2.43299144879719,0.0069999999999979
"1",0.450367688852466,1.91331867304715,0.00600000000000023
"1",0.161941357104939,2.01341051323881,0.00600000000000023
"1",0.56834061717593,2.78496337000171,0.00600000000000023
"1",1.41190582894616,3.05651315337546,0.00600000000000023
"1",0.490676597670615,2.12726339906538,0.00600000000000023
"1",0.408927001021983,2.24230113376208,0.00700000000000145
"1",-0.826405873247238,5.60789973375328,0.00600000000000023
"1",-0.126016374100756,1.95312897953832,0.00600000000000023
"1",-0.383713312545847,3.41063786070658,0.00900000000000034
"1",-0.0796425715946259,1.2990951447206,0.00700000000000145
"1",0.595062927778672,2.88544692668568,0.00600000000000023
"1",0.3731370487107,2.61056034501897,0.0069999999999979
"1",0.696532049877343,2.59568323551163,0.0069999999999979
"1",-0.102964291121823,3.73148301454051,0.00600000000000023
"1",0.578102853575617,1.78872980722865,0.00600000000000023
"1",0.768299142987156,2.96304451741107,0.00600000000000023
"1",0.214552592115628,2.20509328545048,0.00600000000000023
"1",0.186339727997312,2.34275864478813,0.00700000000000145
