"","V1","V2","V3"
"CI",1.195068359375,3.2509765625,3308.397
"CI",1.439697265625,3.314453125,2642.086
"CI",1.297607421875,3.3759765625,2217.73
"CI",1.047119140625,3.119140625,2334.802
"CI",0.998046875,2.86328125,1745.432
"CI",1.15771484375,2.8291015625,2253.858
"CI",1.404541015625,3.5009765625,2328.966
"CI",0.81640625,2.640625,1682.412
"CI",1.55322265625,4.1845703125,1826.931
"CI",1.16796875,3.0234375,2483.842
"CI",1.159912109375,3.08984375,2805.246
"CI",1.042724609375,2.873046875,2233.956
"CI",1.1533203125,3.0771484375,2419.182
"CI",1.288818359375,3.40625,1737.467
"CI",1.719482421875,4.0185546875,3483.063
"CI",1.225830078125,3.126953125,2139.859
"CI",0.781982421875,2.388671875,2072.903
"CI",0.9775390625,2.830078125,2446.385
"CI",1.155517578125,3.3134765625,3222.244
"CI",1.021484375,2.9033203125,1365.054
"CI",1.313720703125,3.216796875,2711.363
"CI",1.256591796875,3.2509765625,1964.692
"CI",1.86376953125,4.05078125,3319.165
"CI",1.31298828125,3.546875,3182.9
"CI",0.987060546875,2.919921875,2600.769
"CI",0.780517578125,2.6455078125,2041.032
"CI",1.7333984375,3.7861328125,2303.766
"CI",1.381103515625,3.611328125,1747.104
"CI",1.343017578125,3.3466796875,2011.033
"CI",1.127685546875,2.78125,2567.557
"CI",1.202392578125,3.2509765625,2626.398
"CI",1.25146484375,3.05078125,1983.587
"CI",1.337890625,3.341796875,1812.868
"CI",1.061767578125,2.51171875,2560.104
"CI",1.206787109375,2.998046875,3333.563
"CI",1.47705078125,3.6181640625,2620.419
"CI",1.53125,3.484375,2395.432
"CI",1.03173828125,2.8291015625,2473.766
"CI",1.077880859375,2.7001953125,2050.377
"CI",0.979736328125,2.65625,2031.312
"CI",1.41552734375,3.578125,2971.632
"CI",1.061767578125,2.80859375,1522.955
"CI",1.055908203125,2.974609375,1808.978
"CI",0.978271484375,2.7529296875,2603.366
"CI",0.932861328125,2.94921875,2011.199
"CI",1.21044921875,3.1884765625,2696.096
"CI",1.3466796875,3.376953125,2008.976
"CI",1.47265625,3.4375,1859.933
"CI",2.0830822108528,4.21889031800394,1967.432
"CI",1.138671875,2.9990234375,2089.86
"CI",0.91455078125,2.505859375,2694.388
"CI",1.90185546875,4.212890625,4327.702
"CI",1.212646484375,3.2744140625,2173.42
"CI",1.247802734375,3.1904296875,2663.889
"CI",1.14306640625,3.015625,2269.362
"CI",1.1796875,2.9619140625,1803.351
"CI",1.063232421875,2.7578125,2022.972
"CI",1.6982421875,3.68359375,2838.139
"CI",1.1474609375,3.1376953125,2046.794
"CI",1.484375,3.78125,2651.944
"CI",1.401611328125,3.5009765625,2880.482
"CI",1.22509765625,3.3974609375,2914.806
"CI",1.343017578125,3.46875,1545.909
"CI",0.978271484375,2.740234375,2595.629
"CI",1.59716796875,3.529296875,2396.699
"CI",1.4287109375,3.3447265625,2623.383
"CI",1.389892578125,3.59765625,1937.157
"CI",0.751220703125,2.4267578125,2727.657
"CI",1.700439453125,4.1015625,2596.552
"CI",1.2470703125,3.43359375,1925.532
"CI",0.694091796875,2.322265625,2130.566
"CI",1.231689453125,3.0810546875,2419.874
"CI",1.2705078125,2.181640625,3994.917
"CI",1.077880859375,2.8974609375,2013.735
"CI",1.66748046875,4.130859375,3100.281
"CI",1.3701171875,3.2470703125,2246.697
"CI",1.2177734375,2.73828125,3091.176
"CI",1.2529296875,3.30078125,2296.643
"CI",0.686767578125,2.234375,1735.213
"CI",1.54150390625,3.390625,2652.799
"CI",1.10791015625,3.2822265625,2277.533
"CI",1.12109375,3.0009765625,2009.439
"CI",1.299072265625,3.2822265625,2456.149
"CI",1.443359375,3.2998046875,3142.234
"CI",1.84033203125,3.6806640625,2909.616
"CI",1.2294921875,3.10546875,2553.734
"CI",1.09619140625,2.96875,1494.605
"CI",1.1708984375,3.2685546875,2350.756
"CI",0.929931640625,2.55859375,2346.793
"CI",1.250732421875,3.0087890625,2374.295
"CI",1.306396484375,3.1572265625,2312.412
"CI",1.545166015625,3.6181640625,2128.523
"CI",1.6923828125,3.8515625,1802.135
"CI",1.99032370270764,4.09604261330809,2628.689
"CI",0.944580078125,2.7509765625,2152.99
"CI",1.438232421875,3.8779296875,1951.98
"CI",1.203857421875,2.734375,2971.24
"CI",1.4931640625,3.8291015625,2258.936
"CI",1.168701171875,2.9833984375,3078.561
"CI",1.7919921875,4.2919921875,2222.355
"CI",1.3466796875,3.34765625,1846.976
"CI",1.19873046875,2.9970703125,2147.3
"CI",1.51220703125,3.81640625,2235.963
"CI",0.820068359375,2.4599609375,1962.734
"CI",0.9658203125,2.763671875,2408.564
"CI",1.3232421875,3.375,2252.917
"CI",1.08447265625,2.8642578125,2900.567
"CI",0.985595703125,3.013671875,2278.322
"CI",1.438232421875,3.326171875,3272.482
"CI",1.14599609375,2.861328125,2386.892
"CI",1.5341796875,4.3134765625,2532.309
"CI",1.4375,3.7666015625,2965.201
"CI",1.297607421875,3.0400390625,2110.197
"CI",1.8125,3.35546875,3136.317
"CI",1.6455078125,3.955078125,1894.825
"CI",1.10791015625,2.921875,2513.772
"CI",0.966552734375,2.69140625,2179.2
"CI",1.256591796875,2.92578125,1687.61
"CI",1.00390625,2.6787109375,2163.982
"CI",1.004638671875,2.771484375,1961.932
"CI",1.126220703125,3.34375,1940.672
"CI",1.391357421875,3.6259765625,2025.522
"CI",1.272705078125,3.1259765625,1929.691
"CI",1.105712890625,2.953125,2188.966
"CI",1.0888671875,3.1943359375,2220.601
"CI",1.203125,3.1689453125,2272.011
"CI",1.146728515625,3.103515625,1980.708
"CI",1.449951171875,3.50390625,2223.924
"CI",1.03173828125,2.498046875,2201.49600000001
"CI",1.25439453125,3.33984375,2388.303
"CI",1.186279296875,2.9921875,2117.167
"CI",1.250732421875,2.4736328125,2215.957
"CI",1.53125,3.5322265625,2318.701
"CI",1.537109375,2.986328125,3030.8
"CI",1.597900390625,3.7470703125,2444.122
"CI",1.158447265625,2.71875,2227.164
"CI",0.9306640625,2.5361328125,1859.952
"CI",1.211181640625,3.1962890625,2163.729
"CI",1.572998046875,3.525390625,2890.166
"CI",1.2353515625,2.921875,2112.724
"CI",0.988525390625,2.87890625,1573.698
"CI",1.39794921875,3.6533203125,1804.254
"CI",1.367919921875,3.9580078125,1874.87
"CI",1.21484375,2.9658203125,2726.91
"CI",1.321044921875,3.228515625,1407.573
"CI",1.107177734375,2.96484375,1145.917
"CI",1.284423828125,3.16796875,2179.116
"CI",0.77392578125,2.4404296875,2342.837
"CI",1.56640625,3.7294921875,1873.244
"CI",0.707275390625,2.1904296875,2038.695
