"","V1","V2","V3"
"CI",0.55859375,10,8850.43
"CI",0.566650390625,3.4951171875,11488.989
"CI",0.75341796875,10,5711.029
"CI",-0.759033203125,9.921875,16950.169
"CI",-1.66650390625,10,9136.198
"CI",0.973876953125,10,6079.706
"CI",0.58203125,10,6292.27
"CI",0.359375,10,8562.25
"CI",0.4150390625,10,6708.312
"CI",-1.14501953125,8.5009765625,13872.801
"CI",0.74462890625,10,3993.589
"CI",1.71875,10,7204.803
"CI",0.626708984375,10,4288.913
"CI",0.090576171875,5.2509765625,13125.561
"CI",0.9482421875,10,14300.613
"CI",0.8779296875,9.8740234375,8193.83
"CI",0.9951171875,10,4553.397
"CI",-1.0908203125,10,19833.528
"CI",0.8779296875,5.7158203125,6110.122
"CI",0.3828125,3.4384765625,8437.842
"CI",1.020751953125,10,9820.229
"CI",-0.937744140625,9.99609375,15382.563
"CI",-1.02783203125,10,9481.481
"CI",-0.321044921875,5.3173828125,15607.657
"CI",1.073486328125,10,4089.421
"CI",0.67578125,3.9716796875,11371.187
"CI",-4.281982421875,10,13371.865
"CI",0.891845703125,8.9912109375,8381.61
"CI",0.699951171875,7.01171875,11985.172
"CI",-0.14892578125,7.033203125,14384.584
"CI",-1.02490234375,6.0009765625,13165.601
"CI",0.839111328125,8.939453125,12968.55
"CI",-1.797607421875,6.751953125,15010.949
"CI",0.90869140625,4.150390625,13447.002
"CI",-0.495361328125,10,9380.101
"CI",-1.03076171875,10,15217.106
"CI",-1.485595703125,9.375,21685.365
"CI",1.0625,7.873046875,12799.835
"CI",-0.55029296875,9.625,15919.321
"CI",-0.927490234375,10,9595.969
"CI",0.81787109375,7.7958984375,13048.752
"CI",0.64794921875,5.9619140625,9196.713
"CI",0.35205078125,6.271484375,13621.623
"CI",-1.0439453125,10,13781.012
"CI",-4.000732421875,10,8856.953
"CI",1.117431640625,10,12278.837
"CI",-4.778564453125,8.8671875,16505.212
"CI",-1.098876953125,10,6817.44
"CI",0.5,5.435546875,18212.684
"CI",1.203125,6.001953125,8873.462
"CI",0.023193359375,6.8154296875,15436.239
"CI",-0.2236328125,9.9365234375,17162.931
"CI",-4.047607421875,9.6123046875,18221.245
"CI",1.33203125,10,4120.357
"CI",0.029052734375,5.57421875,15751.513
"CI",1.90625,10,4584.201
"CI",0.974609375,9.78125,10935.115
"CI",0.612060546875,10,7181.953
"CI",0.7578125,5.7451171875,12344.271
"CI",-0.696044921875,7.99609375,15046.372
"CI",-0.50927734375,4.419921875,16811.583
"CI",-0.5400390625,10,7166.874
"CI",1.294677734375,10,5126.832
"CI",0.880126953125,10,18241.693
"CI",-0.80078125,9.9404296875,16390.873
"CI",-1.314208984375,9.2822265625,12558.658
"CI",-1.0673828125,10,8619.414
"CI",-0.13190408814594,2.02707300607098,12856.351
"CI",0.281005859375,7.8486328125,12744.114
"CI",1.25439453125,10,6206.487
"CI",0.81494140625,10,6877.333
"CI",0.603271484375,10,6379.712
"CI",0.078125,10,5550.73
"CI",0.97021484375,10,7465.76
"CI",0.877197265625,9.4658203125,14011.799
"CI",0.689697265625,8.501953125,9359.789
"CI",0.229736328125,10,7137.912
"CI",-0.091796875,9.7421875,17313.527
"CI",-1.03662109375,9.8134765625,14925.515
"CI",-1.676025390625,7.4814453125,20238.158
"CI",-0.35693359375,10,14412.193
"CI",-1.0849609375,10,6969.759
"CI",0.716064453125,10,8201.891
"CI",-4.000732421875,10,10424.235
"CI",0.97314453125,9.341796875,13492.988
"CI",-0.10791015625,10,10107.743
"CI",0.05322265625,9.8798828125,14322.257
"CI",1.199462890625,10,9320.34
"CI",-0.8125,10,20430.588
"CI",0.856689453125,9.9921875,14423.54
"CI",-5.68896484375,9.5,17372.794
"CI",0.973876953125,10,3623.437
"CI",-1.750732421875,10,5411.717
"CI",0.587158203125,8.8916015625,11672.986
"CI",0.697021484375,7.7451171875,10737.108
"CI",0.6728515625,10,5532.003
"CI",-1.027099609375,5.99609375,11268.296
"CI",-0.6337890625,5.5322265625,13492.065
"CI",-1.337646484375,10,9301.775
"CI",0.78271484375,10,6611.287
"CI",-0.2236328125,10,20275.838
"CI",-1.100341796875,7.3720703125,12785.398
"CI",0.686767578125,4.1416015625,8886.393
"CI",-0.90625,8.6171875,19503.093
"CI",1.020751953125,10,7310.201
"CI",0.43408203125,10,6471.921
"CI",-0.2265625,10,9179.864
"CI",1.26318359375,10,5183.697
"CI",0.850830078125,10,7073.834
"CI",1.180419921875,9.4990234375,10251.78
"CI",0.078125,4.005859375,11868.302
"CI",0.94970703125,7.8125,11063.073
"CI",-0.20166015625,3.89453125,13356.414
"CI",-0.498291015625,9.4765625,15665.356
"CI",1.1474609375,7.2060546875,9134.088
"CI",0.154296875,10,8529.995
"CI",0.59814453125,4.6455078125,10385.765
"CI",1.425048828125,10,5237.962
"CI",-1.844482421875,2.888671875,10177.286
"CI",0.5029296875,2.25390625,9611.338
"CI",-0.766357421875,10,8629.154
"CI",1.41845703125,5.74609375,16265.705
"CI",-0.349609375,7.1953125,16471.933
"CI",-4.000732421875,6.0068359375,14921.106
"CI",1.154052734375,5.3740234375,16508.849
"CI",-0.37744140625,10,8174.895
"CI",-1.771240234375,9.859375,16488.299
"CI",-1.0966796875,7.001953125,13596.844
"CI",-0.250732421875,5.7412109375,12861.83
"CI",0.8720703125,3.23046875,14023.769
"CI",1.2353515625,5.9267578125,10704.193
"CI",1.151123046875,10,6050.134
"CI",-0.10205078125,10,8642.26
"CI",-0.896728515625,10,8508.361
"CI",0.578369140625,10,5099.345
"CI",0.811279296875,4.8291015625,9514.459
"CI",0.733642578125,10,3914.763
"CI",-2.500732421875,9.30078125,13769.062
"CI",1.061767578125,10,6811.657
"CI",2.11768283027064,9.16650523934844,14508.617
"CI",0.91162109375,10,6547.334
"CI",-1.375,4.537109375,14658.553
