"","V1","V2","V3"
"CI",1.5283203125,2.6123046875,8158.321
"CI",1.635986328125,2.484375,9327.407
"CI",1.61328125,3.0244140625,11860.412
"CI",1.436767578125,2.7841796875,11982.142
"CI",1.55908203125,2.880859375,8331.507
"CI",1.565673828125,2.845703125,12086.405
"CI",1.309326171875,2.4345703125,9340.48
"CI",1.735595703125,3.3427734375,13338.413
"CI",1.466796875,2.8115234375,8921.464
"CI",1.545166015625,2.7353515625,11866.458
"CI",1.5546875,2.8427734375,9669.998
"CI",1.86083984375,3.5986328125,9395.824
"CI",1.444091796875,2.5859375,7548.444
"CI",1.184814453125,2.1826171875,8645.574
"CI",1.7041015625,2.875,11609.785
"CI",1.526123046875,2.73046875,6741.918
"CI",1.530517578125,2.6533203125,11321.471
"CI",1.52685546875,2.8876953125,9848.758
"CI",1.493896484375,2.7412109375,9498.38
"CI",1.29833984375,2.25,11148.011
"CI",1.765625,3.064453125,11563.306
"CI",1.624267578125,2.748046875,13339.69
"CI",1.56787109375,2.783203125,12484.666
"CI",1.593505859375,3.03125,19391
"CI",1.691650390625,2.875,8445.963
"CI",1.483642578125,2.65625,11968.686
"CI",1.42138671875,2.45703125,9702.23
"CI",1.57373046875,2.75,12077.83
"CI",1.354736328125,2.375,8558.704
"CI",1.38037109375,2.6279296875,10530.814
"CI",1.5400390625,3.04296875,10642.698
"CI",1.567138671875,3.0009765625,12624.53
"CI",1.396484375,2.2490234375,10572.59
"CI",1.4755859375,2.708984375,12143.883
"CI",1.51953125,2.8271484375,13548.938
"CI",1.444091796875,2.904296875,13337.076
"CI",1.408935546875,2.56640625,11455.129
"CI",1.587646484375,2.71875,11763.801
"CI",1.517333984375,3.0244140625,14266.058
"CI",1.68505859375,3.1572265625,10355.755
"CI",1.556884765625,2.5546875,11877.289
"CI",1.378173828125,2.55078125,10280.407
"CI",1.266845703125,2.4306640625,9895.416
"CI",1.811767578125,3.3115234375,14904.789
"CI",1.671875,3.00390625,10507.395
"CI",1.599365234375,2.75,7923.342
"CI",1.596435546875,3.048828125,15367.303
"CI",1.600830078125,2.853515625,14209.557
"CI",1.471923828125,2.595703125,10326.024
"CI",1.70703125,2.8955078125,13576.861
"CI",1.572998046875,2.880859375,16879.403
"CI",1.484375,2.3125,17548.867
"CI",1.411865234375,2.5,19131.005
"CI",1.696044921875,3.5009765625,12043.637
"CI",1.408935546875,2.515625,9801.625
"CI",1.92822265625,4.0166015625,11040.277
"CI",1.495361328125,3.0341796875,11349.073
"CI",1.589111328125,2.703125,11862.649
"CI",1.562744140625,2.625,9393.751
"CI",1.485107421875,2.8193359375,12402.611
"CI",1.484375,2.46875,8373.432
"CI",1.597900390625,3.3671875,12039.783
"CI",1.627197265625,2.8369140625,11208.012
"CI",1.71875,2.865234375,8929.977
"CI",1.57080078125,2.78125,12431.942
"CI",1.34375,2.501953125,14755.813
"CI",1.4521484375,2.681640625,11264.825
"CI",1.15771484375,2.041015625,13285.515
"CI",1.520263671875,2.7197265625,10899.612
"CI",1.734130859375,3.25390625,10032.672
"CI",1.56494140625,2.986328125,11176.819
"CI",1.4521484375,2.705078125,10130.403
"CI",1.15478515625,2.650390625,10649.515
"CI",1.57666015625,3.158203125,11518.431
"CI",1.58837890625,2.8759765625,13205.02
"CI",1.323974609375,2.62890625,11913.823
"CI",1.561279296875,2.95703125,11733.17
"CI",1.71728515625,2.953125,12014.525
"CI",1.3173828125,2.4384765625,9873.812
"CI",1.40380859375,2.7431640625,13370.035
"CI",1.67041015625,2.859375,13234.172
"CI",1.565673828125,3.0205078125,11555.506
"CI",1.624267578125,2.7861328125,9638.362
"CI",1.713623046875,2.728515625,9558.161
"CI",1.548828125,3.017578125,13254.566
"CI",1.4169921875,3.017578125,16377.834
"CI",1.659423828125,2.919921875,10080.964
"CI",1.624267578125,2.75,7524.389
"CI",1.34375,2.5,16122.684
"CI",1.65576171875,2.7353515625,19241.742
"CI",1.498291015625,3.423828125,17027.582
"CI",1.501953125,2.5625,9719.51
"CI",1.34375,2.45703125,7834.232
"CI",1.3466796875,2.375,9279.572
"CI",1.391357421875,2.4560546875,11027.184
"CI",1.429443359375,2.736328125,9576.071
"CI",1.525390625,2.6337890625,9870.05
"CI",1.192138671875,2.296875,10196.801
"CI",1.510009765625,3.166015625,14881.429
"CI",1.47998046875,2.8759765625,7410.345
"CI",1.61474609375,2.6875,12502.592
"CI",1.378173828125,2.75,12652.789
"CI",1.449951171875,2.3671875,7841.808
"CI",1.78466796875,4.3916015625,19517.611
"CI",1.530517578125,2.64453125,8646.734
"CI",1.5546875,2.7646484375,11381.141
"CI",1.490234375,2.65625,11427.72
"CI",1.69384765625,3.6259765625,12089.274
"CI",1.5810546875,2.767578125,10875.626
"CI",1.590576171875,3.009765625,10346.703
"CI",1.255859375,2.26953125,7896.792
"CI",1.630859375,2.8759765625,9027.875
"CI",1.220703125,2.255859375,11499.348
"CI",1.34521484375,3.060546875,10864.233
"CI",1.657958984375,2.8076171875,11275.677
"CI",1.811767578125,3.333984375,16769.959
"CI",1.37451171875,2.443359375,9970.577
"CI",1.687255859375,3.1416015625,11218.738
"CI",1.133544921875,2.185546875,8552.869
"CI",1.262451171875,2.0625,11963.581
"CI",1.707763671875,2.9921875,11515.992
"CI",1.691650390625,3.0185546875,11312.874
"CI",1.249267578125,2.171875,13344.168
"CI",1.442626953125,2.5927734375,9903.106
"CI",1.659423828125,3.169921875,12859.003
"CI",1.51806640625,3.0546875,14244.967
"CI",1.47998046875,2.6123046875,11027.312
"CI",1.388427734375,2.734375,12151.322
"CI",1.625732421875,2.810546875,10010.589
"CI",1.4345703125,2.6015625,14844.867
"CI",1.69677734375,2.9892578125,14783.386
"CI",1.577392578125,3.0341796875,12964.059
"CI",1.61328125,3.0947265625,10211.385
"CI",1.55322265625,2.78125,11533.497
"CI",1.373046875,2.7548828125,8810.876
"CI",1.484375,2.4541015625,11397.557
"CI",1.490966796875,2.5390625,10049.603
"CI",1.485107421875,2.6181640625,9529.149
"CI",1.697509765625,3.185546875,12158.443
"CI",2.07638886966596,3.1572874991388,17645.489
"CI",1.49169921875,2.7080078125,10797.466
"CI",1.202392578125,2.3603515625,9401.231
"CI",1.78173828125,3.125,9775.953
"CI",1.384033203125,2.478515625,10288.643
"CI",1.619873046875,2.8583984375,9422.374
"CI",1.534912109375,2.4970703125,6989.43
"CI",1.524658203125,2.5,8441.703
"CI",1.499755859375,2.9423828125,8147.359
"CI",1.403076171875,2.7919921875,10429.03
"CI",1.5458984375,2.8759765625,8851.021
"CI",1.470458984375,3.1083984375,8381.202
"CI",1.556884765625,2.7451171875,12206.17
"CI",1.98422731763729,4.00982134911746,16386.938
"CI",1.510009765625,2.49609375,9135.133
"CI",1.583984375,2.7119140625,9524.513
"CI",1.7802734375,2.9931640625,11426.421
"CI",1.590576171875,2.998046875,12116.841
"CI",1.59130859375,2.8134765625,11297.449
"CI",1.334228515625,2.572265625,7952.416
"CI",1.37890625,2.4853515625,6392.181
"CI",1.594970703125,2.955078125,9145.506
"CI",1.583984375,2.6533203125,10599.413
"CI",1.58837890625,2.880859375,10573.291
"CI",1.72021484375,2.7490234375,12485.083
"CI",1.668212890625,2.91796875,8438.033
"CI",1.427978515625,2.646484375,9949.918
"CI",1.691650390625,3.1494140625,15319.818
"CI",1.36865234375,2.556640625,14367.955
"CI",1.778076171875,2.919921875,11677.941
"CI",1.75537109375,3.2548828125,12974.732
"CI",1.498291015625,3.1259765625,13225.427
"CI",1.68505859375,3.3212890625,10834.137
"CI",1.625,3.0205078125,13663.615
"CI",1.725341796875,3.181640625,13548.656
"CI",1.56201171875,2.90625,11406.906
"CI",1.466064453125,2.759765625,12400.596
"CI",1.518798828125,3.189453125,13870.725
"CI",1.41845703125,2.4921875,11648.751
"CI",1.480712890625,2.8017578125,12241.216
"CI",1.63232421875,2.828125,11957.935
"CI",1.392822265625,2.904296875,15063.611
"CI",1.501953125,2.623046875,9110.421
"CI",1.6953125,3.3564453125,11239.292
"CI",1.36572265625,2.6708984375,10436.938
"CI",1.46533203125,2.78125,11193.589
"CI",1.58544921875,2.8310546875,8653.207
"CI",1.4375,2.6376953125,12247.9
"CI",1.672607421875,3.125,10369.861
"CI",1.386962890625,2.3828125,12734.205
"CI",1.55322265625,2.5927734375,9544.19
"CI",1.427978515625,2.619140625,10615.284
"CI",1.488037109375,2.8486328125,8382.419
"CI",1.30126953125,2.5654296875,14611.264
"CI",1.570068359375,3.1201171875,13258.976
"CI",1.816162109375,3.7646484375,14904.815
"CI",1.512939453125,3.13671875,19762.218
"CI",1.89453125,3.513671875,13824.957
"CI",1.647705078125,3.345703125,10708.195
"CI",1.517333984375,2.9013671875,9298.858
"CI",1.484375,2.369140625,10339.261
"CI",1.807373046875,3.625,14687.748
"CI",1.572998046875,2.703125,6835.247
"CI",1.765625,3.0009765625,13741.992
"CI",1.97001072358954,4.01487821836633,16766.496
"CI",1.548828125,2.849609375,11157.738
"CI",1.65283203125,2.984375,11318.555
"CI",1.607421875,2.8125,12437.988
"CI",1.505615234375,2.7216796875,13033.904
"CI",1.445556640625,2.625,9937.885
"CI",1.73779296875,3.2509765625,11999.793
"CI",1.326171875,2.4873046875,11270.66
"CI",1.483642578125,2.73046875,10019.835
"CI",1.55615234375,2.75,12439.446
"CI",1.5341796875,2.4990234375,11600.845
"CI",1.52392578125,3.1318359375,13550.575
"CI",1.265380859375,2.5302734375,10272.55
"CI",1.461669921875,2.70703125,10503.035
"CI",1.526123046875,2.48046875,8433.315
"CI",1.2265625,2.3642578125,11327.843
"CI",1.3525390625,2.5146484375,9544.905
"CI",1.50927734375,2.7939453125,10954.626
"CI",1.618408203125,3.0751953125,12581.069
"CI",1.594970703125,3.0166015625,11980.289
"CI",1.56201171875,2.7802734375,10428.285
"CI",1.436767578125,2.578125,10409.266
"CI",1.625732421875,2.84375,7327.671
"CI",1.448486328125,2.72265625,7878.698
"CI",1.4697265625,2.498046875,7965.553
"CI",1.892333984375,3.4638671875,10881.017
"CI",1.736328125,3.5322265625,24222.604
"CI",1.354736328125,2.484375,11365.554
"CI",1.389892578125,2.6884765625,16880.702
"CI",1.52978515625,2.708984375,9019.667
"CI",1.583251953125,2.861328125,12523.408
"CI",1.534912109375,2.6875,13028.62
"CI",1.6455078125,3.2265625,8035.639
"CI",1.593505859375,2.8583984375,10702.947
"CI",1.513671875,2.6279296875,10905.069
"CI",1.51513671875,2.4951171875,12162.992
"CI",1.578125,2.677734375,10813.736
"CI",1.564208984375,2.9912109375,8473.261
"CI",1.865234375,3.376953125,10165.986
"CI",1.669677734375,3.1005859375,11309.911
"CI",1.221435546875,2.5908203125,14140.048
"CI",1.42138671875,2.736328125,10046.103
"CI",1.45361328125,2.5703125,10981.203
"CI",1.484375,2.8818359375,15345.15
"CI",1.663818359375,2.75,12720.172
"CI",1.634521484375,2.9072265625,9005.187
"CI",1.512939453125,2.7197265625,9966.824
"CI",1.577392578125,2.9951171875,9844.041
"CI",1.7099609375,3.1689453125,11748.2
"CI",1.40966796875,2.6494140625,9477.214
"CI",1.3759765625,2.359375,7092.445
"CI",1.574462890625,3.259765625,16271.615
"CI",1.62793031410122,2.6083990349735,13114.512
"CI",1.45361328125,2.9052734375,10172.163
"CI",1.548095703125,3.1259765625,16786.267
"CI",1.54296875,2.9755859375,13081.069
"CI",1.558349609375,2.890625,9020.329
"CI",1.454345703125,2.6572265625,12208.383
"CI",1.682861328125,3.03125,13485.288
"CI",1.435302734375,2.76171875,11908.801
"CI",1.769287109375,3.1689453125,11696.198
"CI",1.625732421875,2.7216796875,7681.198
"CI",1.467529296875,3.1259765625,11488.977
"CI",1.691650390625,2.8974609375,8526.077
"CI",1.548095703125,2.5947265625,9882.11
"CI",1.9443359375,3.5048828125,14934.424
"CI",1.682861328125,2.7421875,8224.701
"CI",1.129150390625,2.1298828125,12381.197
"CI",1.385498046875,2.7763671875,13544.385
"CI",1.625732421875,3.048828125,8570.304
"CI",1.484375,2.6435546875,13134.709
"CI",1.278564453125,2.7587890625,9784.132
"CI",1.552490234375,2.8837890625,11313.022
"CI",1.835205078125,3.12109375,14008.55
"CI",1.7685546875,3.53125,18936.484
"CI",1.742919921875,3.7529296875,18064.612
"CI",1.540771484375,2.9423828125,11679.224
"CI",1.416259765625,2.6943359375,11763.319
"CI",1.6513671875,3.1240234375,11439.745
"CI",1.4462890625,2.5947265625,10485.925
"CI",1.642578125,2.7822265625,11112.522
"CI",1.484375,2.8154296875,12243.935
"CI",1.637451171875,3.0107421875,15094.228
"CI",1.558349609375,2.810546875,11298.848
"CI",1.537841796875,2.712890625,11347.208
"CI",1.605224609375,2.9375,12901.994
"CI",1.455810546875,2.8251953125,11257.71
"CI",1.5517578125,3.0009765625,17641.053
"CI",1.594970703125,2.8134765625,10879.67
"CI",1.325439453125,2.4697265625,10289.602
"CI",1.448486328125,2.5009765625,11150.849
"CI",1.54150390625,2.765625,10585.643
"CI",1.660888671875,3.2880859375,13653.127
"CI",1.618408203125,2.703125,10680.144
"CI",1.331298828125,2.5,7890.061
"CI",1.723876953125,3.21875,7985.031
"CI",1.5341796875,2.5791015625,8337.664
"CI",1.53125,2.796875,12670.606
"CI",1.43896484375,2.7431640625,9301.931
"CI",1.360595703125,2.4873046875,10774.56
"CI",1.438232421875,2.5224609375,8770.531
"CI",1.28955078125,2.3466796875,8455.076
"CI",1.539306640625,2.75390625,10918.398
"CI",1.515869140625,3.0068359375,13530.94
"CI",1.43603515625,2.7783203125,12849.47
"CI",1.669677734375,3.2041015625,13840.359
"CI",1.50634765625,2.5556640625,9553.592
"CI",1.4931640625,2.8017578125,11193.817
"CI",1.61181640625,2.8740234375,10969.617
"CI",1.490966796875,2.54296875,8994.848
"CI",1.4462890625,2.7568359375,9408.012
"CI",1.628662109375,3.1162109375,9433.529
"CI",1.482177734375,2.71875,11854.397
"CI",1.364990234375,2.5546875,8981.264
"CI",1.423583984375,3.0068359375,13814.52
"CI",1.682861328125,2.7109375,9312.065
"CI",1.511474609375,2.7470703125,10013
"CI",1.373779296875,2.4228515625,9725.952
"CI",1.504150390625,3.0322265625,11464.971
"CI",1.62646484375,2.9423828125,10526.427
"CI",1.56640625,2.759765625,11265.831
"CI",1.794189453125,3.728515625,13039.381
"CI",1.281494140625,2.580078125,11652.165
"CI",1.485107421875,2.681640625,11807.896
"CI",1.625732421875,2.9541015625,13219.201
"CI",1.386962890625,2.7060546875,8570.241
"CI",1.57958984375,3.314453125,10984.874
"CI",1.57666015625,2.7822265625,11069.879
"CI",1.38037109375,2.5537109375,11943.717
"CI",1.490966796875,2.5654296875,9210.502
"CI",1.45947265625,2.693359375,10514.068
"CI",1.486572265625,2.5400390625,10660.393
"CI",1.709228515625,3.140625,9347.534
"CI",1.662353515625,3.03515625,12002.669
"CI",1.565673828125,2.8583984375,13057.797
"CI",1.34814453125,2.5283203125,9967.052
"CI",1.293212890625,2.5009765625,11285.21
"CI",1.622802734375,2.8388671875,13189.805
"CI",1.6015625,2.984375,8642.121
"CI",1.794189453125,2.96875,10209.776
"CI",1.915771484375,3.609375,16277.507
"CI",1.486572265625,2.9208984375,9286.685
"CI",1.422119140625,2.5625,7275.307
"CI",1.42138671875,2.3701171875,5926.158
"CI",1.511474609375,2.994140625,10086.544
"CI",1.578125,2.875,10327.925
"CI",1.669677734375,2.9052734375,9302.844
"CI",1.498291015625,2.4970703125,9577.452
"CI",1.429443359375,2.4375,10661.006
"CI",1.464599609375,2.576171875,8670.289
"CI",1.411865234375,2.509765625,10194.481
"CI",1.46533203125,2.4833984375,11332.274
"CI",1.430908203125,2.439453125,9290.886
"CI",1.43896484375,2.478515625,9447.321
"CI",1.561279296875,2.791015625,11831.001
"CI",1.507080078125,2.759765625,11793.874
"CI",1.4580078125,2.7509765625,11263.909
"CI",1.56201171875,2.5751953125,13097.496
"CI",1.72900390625,3.1552734375,13417.212
"CI",1.390625,2.626953125,8604.59
"CI",1.6484375,3.0263671875,17085.912
"CI",1.55908203125,2.9072265625,10522.721
"CI",1.3642578125,2.5078125,10323.329
"CI",1.38623046875,2.4638671875,15693.228
"CI",1.5078125,2.779296875,10333.143
"CI",1.58544921875,2.716796875,9061.015
"CI",1.501220703125,3.001953125,14843.644
"CI",1.62939453125,2.927734375,6404.373
"CI",1.55322265625,2.8759765625,10563.688
"CI",1.578125,2.6875,11467.998
"CI",1.764892578125,4.138671875,15413.711
"CI",1.61181640625,3.1337890625,14316.529
"CI",1.61767578125,3.197265625,12455.867
"CI",1.8388671875,2.92578125,13267.347
"CI",1.482177734375,2.44921875,9380.286
"CI",1.888671875,3.5263671875,13665.895
"CI",1.6279296875,3.0625,12128.671
"CI",1.583984375,2.7900390625,12286.263
"CI",1.416259765625,2.7509765625,10409.175
"CI",1.57373046875,2.7041015625,13777.432
"CI",1.674072265625,3.01171875,10058.866
"CI",1.4375,2.4423828125,11397.606
"CI",1.474853515625,2.8251953125,11426.973
"CI",1.788330078125,3.2666015625,13114.364
"CI",1.525390625,2.7001953125,10188.933
"CI",1.49609375,2.43359375,11640.505
"CI",1.6923828125,2.75,11456.1
"CI",1.3671875,2.7021484375,12176.661
"CI",1.640380859375,2.8583984375,11079.218
"CI",1.373046875,2.67578125,12472.117
"CI",1.47412109375,2.79296875,10193.263
"CI",1.599365234375,2.84375,8156.684
"CI",1.483642578125,2.716796875,8051.643
"CI",1.435302734375,2.478515625,7526.245
"CI",1.706298828125,3.564453125,13870.711
"CI",1.272705078125,2.4072265625,7051.842
"CI",1.47265625,2.533203125,8498.728
"CI",1.426513671875,2.53125,7732.777
"CI",1.397216796875,2.6611328125,8314.375
"CI",1.753173828125,3.1640625,14601.015
"CI",1.5400390625,3.005859375,13971.893
"CI",1.62939453125,3.380859375,11852.955
"CI",1.478515625,2.9248046875,12047.22
"CI",1.40673828125,2.623046875,9988.676
"CI",1.3203125,2.3349609375,6182.772
"CI",1.34375,2.439453125,10971.262
"CI",1.56640625,2.99609375,11865.719
"CI",1.577392578125,2.775390625,12191.959
"CI",1.534912109375,2.4091796875,9101.95
"CI",1.485107421875,2.8193359375,12748.536
"CI",1.548828125,2.8779296875,11149.151
"CI",1.871826171875,3.4609375,15006.291
"CI",1.463134765625,2.880859375,8992.808
"CI",1.5634765625,2.708984375,12369.332
"CI",1.58544921875,3.0712890625,11109.18
"CI",1.518798828125,3.0810546875,8027.902
"CI",1.302001953125,2.3779296875,12477.686
"CI",1.55029296875,2.79296875,10107.716
