"","V1","V2","V3"
"CI",-9.99853515625,10,1272.971
"CI",-10,10,5.02700000000004
"CI",-10,10,5.02800000000025
"CI",-10,10,5.11800000000039
"CI",-10,10,5.09899999999834
"CI",-10,10,5.11199999999917
"CI",-10,10,4.99700000000121
"CI",-10,10,5.10399999999936
"CI",-10,10,5.02599999999984
"CI",-10,10,5.03300000000127
"CI",-10,10,5.125
"CI",-10,10,5.12099999999919
"CI",-10,10,5.03799999999865
"CI",-2.58642578125,10,783.335999999999
"CI",-10,10,4.94100000000071
"CI",-10,10,5.1140000000014
"CI",-10,10,5.08399999999892
"CI",-10,2.546875,2065.11
"CI",-10,10,5.14400000000023
"CI",-10,10,5.01499999999942
"CI",-10,10,5.00900000000001
"CI",-10,10,5.10100000000057
"CI",-9.9970703125,10,1280.975
"CI",-10,10,5.02200000000084
"CI",-10,10,5.38699999999881
"CI",-10,10,5.13400000000001
"CI",-10,10,5.05500000000029
"CI",-10,10,5.06299999999828
"CI",-8.496337890625,10,1147.94
"CI",-10,10,5.17699999999968
"CI",-10,10,5.1880000000001
"CI",-10,10,5.04199999999946
"CI",-10,10,6.05999999999949
"CI",-10,10,4.99800000000141
"CI",-10,10,5.22500000000036
"CI",-10,10,5.47200000000157
"CI",-10,10,1458.659
"CI",-10,10,5.14599999999973
"CI",-10,10,4.96600000000035
"CI",-10,10,5.19000000000051
"CI",-10,10,5.04200000000128
"CI",-10,10,5.01200000000063
"CI",-10,10,1862.553
"CI",-10,10,5.07400000000052
"CI",-10,10,5.03900000000067
"CI",-10,10,5.18399999999747
"CI",-10,9.9375,1516.872
"CI",-10,10,1404.724
"CI",-4.8349609375,7.34375,2342.529
"CI",-10,10,5.14400000000023
"CI",-10,10,5.01800000000003
"CI",-10,10,5.16200000000026
"CI",-10,10,5.125
"CI",-10,10,4.97500000000036
"CI",-10,10,4.95499999999993
"CI",-10,10,5.13199999999961
"CI",-10,10,5.03600000000006
"CI",-10,10,5.15200000000186
"CI",-10,10,5.0619999999999
"CI",-3.27434050913091,3.91969344790795,1891.322
"CI",-10,10,4.97500000000036
"CI",-10,10,5.11699999999837
"CI",-10,10,5.07000000000153
"CI",-10,10,5.12699999999859
"CI",-10,10,5.15300000000025
"CI",-10,10,5.15300000000025
"CI",-10,10,4.98699999999917
"CI",-10,10,5.09900000000016
"CI",-10,10,5.1260000000002
"CI",-10,10,5.09800000000178
"CI",-10,10,5.09899999999834
"CI",-10,10,5.09599999999955
"CI",-10,10,5.07799999999952
"CI",-10,10,5.15300000000025
"CI",-10,10,5.18399999999929
"CI",-10,10,5.12099999999919
"CI",-10,10,5.13700000000063
"CI",-10,10,5.0619999999999
"CI",-10,10,5.67199999999866
"CI",-10,10,10.0730000000003
"CI",-10,10,1290.446
"CI",-10,10,4.96299999999974
"CI",-10,10,5.01699999999983
"CI",-10,10,5.11300000000119
"CI",-10,10,5.10100000000057
"CI",-10,10,5.19200000000092
"CI",-10,10,5.09900000000016
"CI",-10,10,5.1880000000001
"CI",-10,10,5.13699999999972
"CI",-10,10,5.10599999999977
"CI",-10,10,5.03600000000006
"CI",-10,10,5.12299999999959
"CI",-8.6611328125,10,1538.754
"CI",-10,10,5.30799999999908
"CI",-10,10,5.0679999999993
"CI",-10,10,5.09400000000096
"CI",-9.25,10,1625.909
"CI",-10,10,5.23700000000099
"CI",-10,10,6.11800000000039
"CI",-10,10,5.21999999999935
"CI",-10,10,5.15799999999945
"CI",-10,10,5.14599999999882
"CI",-10,10,5.04699999999866
"CI",-10,10,5.1190000000006
"CI",-10,10,5.0679999999993
"CI",-10,10,5.14099999999962
"CI",-10,10,4.97999999999956
"CI",-10,10,5.13999999999942
"CI",1.24818632490113,1.24940702802613,2800.097
"CI",-10,10,5.17399999999907
"CI",-10,10,5.03299999999945
"CI",-10,10,5.10100000000057
"CI",-10,10,5.16100000000006
"CI",-10,10,5.20099999999911
"CI",-10,10,5.09300000000076
"CI",-10,10,5.23300000000017
"CI",-10,10,1556.39
"CI",-10,10,5.27399999999943
"CI",-10,10,5.06100000000151
"CI",-10,10,5.21199999999953
"CI",-10,10,5.07300000000032
"CI",-10,10,220.592999999999
"CI",-9.98681640625,10,1311.109
"CI",-10,10,5.19399999999951
"CI",-10,10,5.17900000000009
"CI",-10,10,4.95799999999872
"CI",-10,10,5
"CI",-10,10,1118.254
"CI",-10,10,5.0370000000039
"CI",-9.99853515625,10,1204.333
"CI",-10,10,5.06499999999505
"CI",-10,10,5.17599999999948
"CI",-10,10,5.15399999999499
"CI",-5.500732421875,10,963.932000000001
"CI",-10,10,5.37199999999575
"CI",-10,10,5
"CI",-10,10,5.14500000000407
"CI",-10,10,5.08199999999488
"CI",-10,10,5.16500000000087
"CI",-10,10,5.0679999999993
"CI",-10,10,4.93699999999808
"CI",-10,10,5.08499999999913
"CI",-10,10,5.05500000000029
"CI",-10,10,4.96300000000338
"CI",-10,10,4.99799999999959
"CI",-10,10,5.17500000000291
"CI",-10,10,5.10800000000017
"CI",-10,10,5.15200000000186
"CI",-10,10,4.97800000000279
"CI",-10,10,41.6050000000032
"CI",-10,10,5.00800000000163
"CI",-10,10,5.14600000000064
"CI",-10,10,5.08599999999569
"CI",-10,10,5.03399999999965
"CI",-10,10,5.125
"CI",-10,10,5.09500000000116
"CI",-10,10,5.16999999999825
"CI",-10,10,5.05099999999948
"CI",-10,10,5.0480000000025
"CI",-10,10,4.97200000000157
"CI",-10,10,5.04499999999825
"CI",-10,10,4.97099999999773
