"","V1","V2","V3"
"CI",1.3408203125,2.4033203125,2807.287
"CI",1.715087890625,2.875,3492.852
"CI",1.43896484375,2.634765625,3067.451
"CI",1.55615234375,2.642578125,3184.644
"CI",1.58984375,2.8447265625,4376.181
"CI",1.533447265625,2.8759765625,4054.389
"CI",1.451416015625,2.5947265625,3981.826
"CI",1.49755859375,2.7236328125,3360.905
"CI",1.5107421875,2.6796875,3242.186
"CI",1.466796875,2.505859375,2896.368
"CI",1.357666015625,2.583984375,3429.39
"CI",1.900390625,3.158203125,3866.318
"CI",1.49169921875,2.6064453125,4046.895
"CI",1.326904296875,2.396484375,4326.103
"CI",1.390625,2.4501953125,3263.64
"CI",1.43896484375,2.7265625,2373.594
"CI",1.48291015625,2.654296875,4354.176
"CI",1.21337890625,2.5068359375,3187.931
"CI",1.40087890625,2.6162109375,2551.483
"CI",1.461669921875,2.486328125,2940.221
"CI",1.51953125,2.705078125,3091.403
"CI",1.741455078125,3.142578125,4665.756
"CI",1.404541015625,2.5595703125,3760.813
"CI",1.561279296875,2.8662109375,3349.506
"CI",1.369384765625,2.4658203125,2566.19
"CI",1.470458984375,2.6328125,2865.242
"CI",1.628662109375,2.87109375,3334.126
"CI",1.665283203125,2.6904296875,5532.138
"CI",1.4052734375,2.4052734375,2828.409
"CI",1.29541015625,2.408203125,3504.239
"CI",1.624267578125,2.94921875,3014.105
"CI",1.548095703125,2.6259765625,2884.915
"CI",1.750244140625,2.869140625,4226.705
"CI",1.630859375,2.6171875,4293.09
"CI",1.41552734375,2.6015625,3640.028
"CI",1.454345703125,2.7548828125,3358.479
"CI",1.76416015625,3.0498046875,4015.715
"CI",1.62646484375,2.92578125,2266.489
"CI",1.379638671875,2.6259765625,3610.265
"CI",1.44482421875,2.6494140625,3903.15
"CI",1.625,2.8681640625,3359.054
"CI",1.595703125,2.861328125,3500.474
"CI",1.545166015625,3.0986328125,2698.368
"CI",1.589111328125,2.4970703125,3755.713
"CI",1.594970703125,2.908203125,3594.756
"CI",1.8681640625,3.2509765625,3648.127
"CI",1.3291015625,2.4736328125,3552.305
"CI",1.363525390625,2.43359375,3729.399
"CI",1.439697265625,2.6357421875,2864.313
"CI",1.269775390625,2.3720703125,3389.917
"CI",1.540771484375,2.625,3612.853
"CI",1.84765625,3.2001953125,4199.245
"CI",1.654296875,3.0498046875,3623.19
"CI",1.09912109375,2.2265625,2866.304
"CI",1.4111328125,2.533203125,2882.847
"CI",1.414794921875,2.6318359375,2883.033
"CI",1.67333984375,3.01171875,5440.922
"CI",1.46533203125,2.4296875,5129.759
"CI",1.6572265625,2.7421875,3342.834
"CI",1.63818359375,2.830078125,3160.989
"CI",1.677001953125,2.9287109375,3533.208
"CI",1.718017578125,2.828125,4739.513
"CI",1.34521484375,2.62109375,2971.812
"CI",1.507080078125,2.5654296875,3722.558
"CI",1.666748046875,3.0068359375,3889.655
"CI",1.7890625,2.8623046875,4654.696
"CI",1.797119140625,3.2626953125,3754.915
"CI",1.612548828125,2.908203125,3667.962
"CI",1.589111328125,3.0009765625,6007.129
"CI",1.835205078125,3.1279296875,3924.144
"CI",1.71728515625,3.1259765625,3911.557
"CI",1.439697265625,2.5986328125,3021.04
"CI",1.5546875,2.7099609375,2190.431
"CI",1.482177734375,2.7197265625,3544.718
"CI",1.384765625,2.55859375,4220.419
"CI",1.67919921875,3.1181640625,5692.02
"CI",1.416259765625,2.4599609375,4897.027
"CI",1.4609375,2.671875,2008.879
"CI",1.706298828125,2.5,4328.894
"CI",1.436767578125,2.673828125,3145.925
"CI",1.488037109375,2.6513671875,3019.863
"CI",1.458740234375,2.662109375,3414.248
"CI",1.436767578125,2.5986328125,4240.321
"CI",1.45068359375,2.6279296875,6633.621
"CI",1.435302734375,2.728515625,3663.813
"CI",1.574462890625,2.732421875,3610.085
"CI",1.53125,2.4501953125,2622.588
"CI",1.479248046875,2.4970703125,2544.433
"CI",1.392822265625,2.392578125,3231.394
"CI",1.5810546875,2.71875,4097.902
"CI",1.41552734375,2.5283203125,3760.909
"CI",1.606689453125,2.990234375,2756.478
"CI",1.39794921875,2.6875,3788.09
"CI",1.545166015625,2.796875,4079.854
"CI",1.735595703125,2.931640625,4023.73
"CI",1.427978515625,2.5498046875,3713.598
"CI",1.800048828125,3.0029296875,4619.328
"CI",1.282958984375,2.4189453125,3287.341
"CI",1.249267578125,2.599609375,2870.581
"CI",1.40673828125,2.5,3336.992
"CI",1.296142578125,2.3818359375,3061.425
"CI",1.6015625,2.7919921875,3523.013
"CI",1.373779296875,2.4873046875,3911.579
"CI",1.4462890625,2.47265625,3908.334
"CI",1.408203125,2.5009765625,3071.071
"CI",1.228759765625,2.4208984375,3035.603
"CI",1.25,2.326171875,1737.026
"CI",1.518798828125,2.625,3862.176
"CI",1.764892578125,3.0234375,3015.168
"CI",1.34228515625,2.5771484375,4220.234
"CI",1.278564453125,2.3994140625,4156.272
"CI",1.530517578125,2.9169921875,3554.413
"CI",1.90771484375,3.32421875,3500.677
"CI",1.666748046875,3.1259765625,3652.991
"CI",1.489501953125,2.58984375,3474.56
"CI",1.490234375,2.71875,3405.227
"CI",1.76708984375,2.8115234375,3416.938
"CI",1.4140625,2.521484375,2450.488
"CI",1.48583984375,2.576171875,3335.318
"CI",1.5634765625,2.748046875,3477.988
"CI",1.624267578125,2.8720703125,3617.834
"CI",1.4755859375,2.619140625,3900.506
"CI",1.518798828125,2.7060546875,2795.328
"CI",1.606689453125,2.876953125,4734.017
"CI",1.296142578125,2.3681640625,3561.13
"CI",1.68798828125,2.9365234375,3327.502
"CI",1.611083984375,2.8916015625,3354.856
"CI",1.69677734375,2.71875,4809.782
"CI",1.46826171875,2.447265625,4031.892
"CI",1.540771484375,2.69140625,3669.268
"CI",1.31005859375,2.4833984375,2912.396
"CI",1.511474609375,2.654296875,4026.089
"CI",1.558349609375,2.9619140625,3344.876
"CI",1.54150390625,2.7431640625,3166.573
"CI",1.71875,2.982421875,3569.061
"CI",1.57958984375,2.8173828125,3747.995
"CI",1.51513671875,2.7197265625,2864.511
"CI",1.395751953125,2.599609375,3779.279
"CI",1.323974609375,2.6884765625,3213.104
"CI",1.817626953125,2.986328125,3276.075
"CI",1.625,2.69921875,3884.947
"CI",1.736328125,2.9228515625,3189.259
"CI",1.808837890625,2.96484375,3470.819
"CI",1.539306640625,2.7919921875,3207.594
"CI",1.44189453125,2.515625,3752.384
"CI",1.35546875,2.4384765625,3869.597
"CI",1.400146484375,2.5009765625,3711.051
"CI",1.394287109375,2.5537109375,3249.907
"CI",1.490966796875,2.8154296875,3585.642
"CI",1.63525390625,2.90625,2691.246
"CI",1.34375,2.4912109375,2599.383
"CI",1.718017578125,2.9365234375,4182.966
"CI",1.46240234375,2.576171875,4128.981
"CI",1.56787109375,2.8798828125,4616.361
"CI",1.6982421875,2.865234375,2894.66
"CI",1.279296875,2.3662109375,3674.93899999999
"CI",1.337890625,2.69921875,3298.075
"CI",1.51513671875,2.71875,3049.14
"CI",1.271240234375,2.439453125,2975.862
"CI",1.64697265625,2.71484375,3309.668
"CI",1.662353515625,2.98828125,3229.42
"CI",1.584716796875,2.8681640625,4216.195
"CI",1.666015625,2.8037109375,3425.121
"CI",1.46826171875,2.8408203125,4539.854
"CI",1.5078125,2.7216796875,3626.839
"CI",1.8037109375,3.0908203125,3740.36
"CI",1.712890625,2.9658203125,3881.758
"CI",1.202392578125,2.4697265625,4252.532
"CI",1.306396484375,2.5029296875,3587.325
"CI",1.266845703125,2.3037109375,2613.897
"CI",1.417724609375,2.49609375,2763.644
"CI",1.53271484375,2.541015625,3606.904
"CI",1.520263671875,2.8427734375,3227.107
"CI",1.313720703125,2.40234375,4030.033
"CI",1.19140625,2.3544921875,3137.379
"CI",1.430908203125,2.6552734375,3211.003
"CI",1.724609375,2.892578125,3891.206
"CI",1.5546875,2.4970703125,2320.339
"CI",1.66015625,2.62109375,4023.856
"CI",1.586181640625,2.83984375,2907.403
"CI",1.764892578125,2.65234375,4074.195
"CI",1.33203125,2.5107421875,4627.428
"CI",1.31884765625,2.45703125,2740.931
"CI",1.478515625,2.6513671875,3216.442
"CI",1.64990234375,2.9384765625,3351.452
"CI",1.2734375,2.2744140625,4678.905
"CI",1.389892578125,2.59375,3469.694
"CI",1.490966796875,2.6552734375,3540.97200000001
"CI",1.73046875,2.9228515625,3853.805
"CI",1.319580078125,2.470703125,2747.698
"CI",1.27490234375,2.21484375,4173.35
"CI",1.351806640625,2.5498046875,2887.237
"CI",1.451416015625,2.458984375,3869.713
