"","V1","V2","V3"
"CI",0.04296875,10,1951.968
"CI",0.237060546875,10,958.705
"CI",-0.696044921875,10,2042.198
"CI",-2.524169921875,10,1865.454
"CI",1.155517578125,7.767578125,4941.095
"CI",-4.37646484375,10,1365.74
"CI",-1.750732421875,10,2509.114
"CI",-0.804443359375,10,2476.947
"CI",-0.710693359375,10,1439.596
"CI",-1.012451171875,10,1837.931
"CI",-1.135498046875,10,2475.937
"CI",-1.000732421875,10,1898.585
"CI",-1.3603515625,10,2271.533
"CI",-5.500732421875,10,2215.473
"CI",-4.094482421875,10,1972.897
"CI",-1.005126953125,10,2111.168
"CI",-0.58837890625,10,2300.19
"CI",-1.0498046875,10,2133.534
"CI",-4.002197265625,10,1714.81
"CI",-1.172119140625,10,2039.562
"CI",-0.729736328125,10,1782.371
"CI",-1.504638671875,10,1954.452
"CI",-1.897216796875,10,2116.651
"CI",-0.545166015625,9.4658203125,4805.134
"CI",3.43263085508712,3.43425234857053,3542.93
"CI",-1.378662109375,10,2692.02
"CI",-1.86865234375,10,2319.001
"CI",-1.387451171875,10,3084.152
"CI",-2.135986328125,10,2918.941
"CI",-1.462890625,10,3970.986
"CI",0.3564453125,8.2197265625,3273.788
"CI",-0.689453125,10,2217.844
"CI",-0.404541015625,10,2415.162
"CI",-0.594970703125,10,1770.262
"CI",-1.035888671875,10,1873.899
"CI",-0.533447265625,10,2751.997
"CI",0.0078125,10,1812.303
"CI",-0.319580078125,10,1652.415
"CI",-4.399169921875,10,2596.246
"CI",-0.077880859375,7.0048828125,4171.426
"CI",-0.981689453125,10,3360.883
"CI",0.078857421875,10,2238.414
"CI",-0.766357421875,10,1544.078
"CI",0.499267578125,10,2017.024
"CI",-2.500732421875,10,2268.014
"CI",-4.907470703125,9.859375,5030.197
"CI",-0.93115234375,10,1144.05
"CI",0.992919921875,10,1345.536
"CI",0.698486328125,10,3688.462
"CI",-2.512451171875,10,2610.639
"CI",-1.00439453125,10,2341.429
"CI",-4.000732421875,10,2203.835
"CI",-0.565673828125,10,1768.849
"CI",-0.553955078125,10,2556.371
"CI",-0.921630859375,10,2136.244
"CI",-1.281982421875,10,1436.504
"CI",-1.782958984375,10,2492.52
"CI",-0.564208984375,10,2971.128
"CI",0.5146484375,10,1651.109
"CI",-1.181640625,10,2493.541
"CI",-0.7421875,10,1079.041
"CI",0.51171875,10,1606.614
"CI",-1.62109375,10,2644.551
"CI",-0.390625,10,2949.548
"CI",-1.0966796875,10,2241.491
"CI",-0.84326171875,10,1244.1
"CI",0.546875,10,1073.517
"CI",-0.853515625,10,1994.892
"CI",-1.375732421875,10,1778.746
"CI",-2.131591796875,10,1939.166
"CI",-1.107666015625,10,2097.435
"CI",-4.000732421875,9.21875,3547.546
"CI",-0.15625,10,2501.995
"CI",-0.6806640625,10,2264.717
"CI",-1.193359375,10,2934.416
