"100","200","300","400","500","1000","2000","5000"
"1",0.999,1,1,1,1,1,1,1
"0.8",0.985,1,1,1,1,1,1,1
"0.6",0.895,1,1,1,1,1,1,1
"0.4",0.508,0.994,1,1,1,1,1,1
"0.2",0.051,0.461,0.846,0.982,0.999,1,1,1
"0.1",0.005,0.05,0.137,0.285,0.452,0.979,1,1
"0",0.001,0,0.001,0,0.001,0.002,0.001,0.001
