"100","200","300","400","500","1000","2000","5000"
"1",0.123,0.871,0.999,1,1,1,1,1
"0.8",0.073,0.662,0.986,1,1,1,1,1
"0.6",0.032,0.359,0.834,0.992,1,1,1,1
"0.4",0.006,0.115,0.348,0.689,0.93,1,1,1
"0.2",0,0.012,0.032,0.082,0.187,0.922,1,1
"0.1",0,0.002,0.003,0.005,0.027,0.166,0.845,1
"0",0,0,0.001,0,0,0.001,0,0.001
