"100","200","300","400","500","1000","2000","5000"
"1",0.006,0.088,0.279,0.612,0.886,1,1,1
"0.8",0.003,0.047,0.163,0.407,0.702,1,1,1
"0.6",0.003,0.022,0.064,0.17,0.357,0.992,1,1
"0.4",0.002,0.006,0.012,0.036,0.107,0.766,1,1
"0.2",0.001,0.001,0.002,0.002,0.018,0.096,0.735,1
"0.1",0.001,0.001,0,0,0.004,0.008,0.093,0.923
"0",0.001,0,0,0.001,0,0,0.001,0
