"100","200","300","400","500","1000","2000","5000"
"1",0.974,1,1,1,1,1,1,1
"0.8",0.993,1,1,1,1,1,1,1
"0.6",1,1,1,1,1,1,1,1
"0.4",1,1,1,1,1,1,1,1
"0.2",0.807,0.992,1,1,1,1,1,1
"0.1",0.239,0.581,0.764,0.882,0.932,1,1,1
"0",0.044,0.054,0.061,0.059,0.077,0.063,0.1,0.126
