"","V1","V2","V3","V4"
"result.4",0.283515607757031,0.749999995,0.302499983025,0.757070307719922
"result.5",0.302499983025,0.749999995,0.321484358292969,0.757070307719922
"result.6",0.321484358292969,0.749999995,0.340468733560937,0.757070307719922
"result.7",0.340468733560937,0.749999995,0.359453108828906,0.757070307719922
"result.8",0.359453108828906,0.749999995,0.378437484096875,0.757070307719922
"result.9",0.378437484096875,0.749999995,0.397421859364844,0.757070307719922
"result.10",0.397421859364844,0.749999995,0.416406234632812,0.757070307719922
"result.11",0.416406234632812,0.749999995,0.435390609900781,0.757070307719922
"result.12",0.435390609900781,0.749999995,0.45437498516875,0.757070307719922
"result.13",0.45437498516875,0.749999995,0.473359360436719,0.757070307719922
"result.14",0.473359360436719,0.749999995,0.492343735704687,0.757070307719922
"result.15",0.492343735704687,0.749999995,0.511328110972656,0.757070307719922
"result.16",0.511328110972656,0.749999995,0.530312486240625,0.757070307719922
"result.17",0.530312486240625,0.749999995,0.549296861508594,0.757070307719922
"result.38",0.928984366867969,0.749999995,0.947968742135937,0.757070307719922
"result.39",0.947968742135937,0.749999995,0.966953117403906,0.757070307719922
"result.40",0.966953117403906,0.749999995,0.985937492671875,0.757070307719922
"result.41",0.985937492671875,0.749999995,1.00492186793984,0.757070307719922
"result.42",1.00492186793984,0.749999995,1.02390624320781,0.757070307719922
"result.104",0.283515607757031,0.757070307719922,0.302499983025,0.764140620439844
"result.105",0.302499983025,0.757070307719922,0.321484358292969,0.764140620439844
"result.106",0.321484358292969,0.757070307719922,0.340468733560937,0.764140620439844
"result.107",0.340468733560937,0.757070307719922,0.359453108828906,0.764140620439844
"result.108",0.359453108828906,0.757070307719922,0.378437484096875,0.764140620439844
"result.109",0.378437484096875,0.757070307719922,0.397421859364844,0.764140620439844
"result.110",0.397421859364844,0.757070307719922,0.416406234632812,0.764140620439844
"result.111",0.416406234632812,0.757070307719922,0.435390609900781,0.764140620439844
"result.112",0.435390609900781,0.757070307719922,0.45437498516875,0.764140620439844
"result.113",0.45437498516875,0.757070307719922,0.473359360436719,0.764140620439844
"result.114",0.473359360436719,0.757070307719922,0.492343735704687,0.764140620439844
"result.115",0.492343735704687,0.757070307719922,0.511328110972656,0.764140620439844
"result.116",0.511328110972656,0.757070307719922,0.530312486240625,0.764140620439844
"result.117",0.530312486240625,0.757070307719922,0.549296861508594,0.764140620439844
"result.138",0.928984366867969,0.757070307719922,0.947968742135937,0.764140620439844
"result.139",0.947968742135937,0.757070307719922,0.966953117403906,0.764140620439844
"result.140",0.966953117403906,0.757070307719922,0.985937492671875,0.764140620439844
"result.141",0.985937492671875,0.757070307719922,1.00492186793984,0.764140620439844
"result.142",1.00492186793984,0.757070307719922,1.02390624320781,0.764140620439844
"result.143",1.02390624320781,0.757070307719922,1.04289061847578,0.764140620439844
"result.203",0.264531232489062,0.764140620439844,0.283515607757031,0.771210933159766
"result.204",0.283515607757031,0.764140620439844,0.302499983025,0.771210933159766
"result.205",0.302499983025,0.764140620439844,0.321484358292969,0.771210933159766
"result.206",0.321484358292969,0.764140620439844,0.340468733560937,0.771210933159766
"result.207",0.340468733560937,0.764140620439844,0.359453108828906,0.771210933159766
"result.208",0.359453108828906,0.764140620439844,0.378437484096875,0.771210933159766
"result.209",0.378437484096875,0.764140620439844,0.397421859364844,0.771210933159766
"result.210",0.397421859364844,0.764140620439844,0.416406234632812,0.771210933159766
"result.211",0.416406234632812,0.764140620439844,0.435390609900781,0.771210933159766
"result.212",0.435390609900781,0.764140620439844,0.45437498516875,0.771210933159766
"result.213",0.45437498516875,0.764140620439844,0.473359360436719,0.771210933159766
"result.214",0.473359360436719,0.764140620439844,0.492343735704687,0.771210933159766
"result.215",0.492343735704687,0.764140620439844,0.511328110972656,0.771210933159766
"result.216",0.511328110972656,0.764140620439844,0.530312486240625,0.771210933159766
"result.217",0.530312486240625,0.764140620439844,0.549296861508594,0.771210933159766
"result.218",0.549296861508594,0.764140620439844,0.568281236776562,0.771210933159766
"result.232",0.815078115260156,0.764140620439844,0.834062490528125,0.771210933159766
"result.237",0.9099999916,0.764140620439844,0.928984366867969,0.771210933159766
"result.238",0.928984366867969,0.764140620439844,0.947968742135937,0.771210933159766
"result.239",0.947968742135937,0.764140620439844,0.966953117403906,0.771210933159766
"result.240",0.966953117403906,0.764140620439844,0.985937492671875,0.771210933159766
"result.241",0.985937492671875,0.764140620439844,1.00492186793984,0.771210933159766
"result.242",1.00492186793984,0.764140620439844,1.02390624320781,0.771210933159766
"result.243",1.02390624320781,0.764140620439844,1.04289061847578,0.771210933159766
"result.244",1.04289061847578,0.764140620439844,1.06187499374375,0.771210933159766
"result.304",0.283515607757031,0.771210933159766,0.302499983025,0.778281245879687
"result.305",0.302499983025,0.771210933159766,0.321484358292969,0.778281245879687
"result.306",0.321484358292969,0.771210933159766,0.340468733560937,0.778281245879687
"result.307",0.340468733560937,0.771210933159766,0.359453108828906,0.778281245879687
"result.308",0.359453108828906,0.771210933159766,0.378437484096875,0.778281245879687
"result.309",0.378437484096875,0.771210933159766,0.397421859364844,0.778281245879687
"result.310",0.397421859364844,0.771210933159766,0.416406234632812,0.778281245879687
"result.311",0.416406234632812,0.771210933159766,0.435390609900781,0.778281245879687
"result.312",0.435390609900781,0.771210933159766,0.45437498516875,0.778281245879687
"result.313",0.45437498516875,0.771210933159766,0.473359360436719,0.778281245879687
"result.314",0.473359360436719,0.771210933159766,0.492343735704687,0.778281245879687
"result.315",0.492343735704687,0.771210933159766,0.511328110972656,0.778281245879687
"result.316",0.511328110972656,0.771210933159766,0.530312486240625,0.778281245879687
"result.317",0.530312486240625,0.771210933159766,0.549296861508594,0.778281245879687
"result.318",0.549296861508594,0.771210933159766,0.568281236776562,0.778281245879687
"result.332",0.815078115260156,0.771210933159766,0.834062490528125,0.778281245879687
"result.333",0.834062490528125,0.771210933159766,0.853046865796094,0.778281245879687
"result.337",0.9099999916,0.771210933159766,0.928984366867969,0.778281245879687
"result.338",0.928984366867969,0.771210933159766,0.947968742135937,0.778281245879687
"result.339",0.947968742135937,0.771210933159766,0.966953117403906,0.778281245879687
"result.340",0.966953117403906,0.771210933159766,0.985937492671875,0.778281245879687
"result.341",0.985937492671875,0.771210933159766,1.00492186793984,0.778281245879687
"result.342",1.00492186793984,0.771210933159766,1.02390624320781,0.778281245879687
"result.343",1.02390624320781,0.771210933159766,1.04289061847578,0.778281245879687
"result.344",1.04289061847578,0.771210933159766,1.06187499374375,0.778281245879687
"result.345",1.06187499374375,0.771210933159766,1.08085936901172,0.778281245879687
"result.404",0.283515607757031,0.778281245879687,0.302499983025,0.785351558599609
"result.405",0.302499983025,0.778281245879687,0.321484358292969,0.785351558599609
"result.406",0.321484358292969,0.778281245879687,0.340468733560937,0.785351558599609
"result.407",0.340468733560937,0.778281245879687,0.359453108828906,0.785351558599609
"result.408",0.359453108828906,0.778281245879687,0.378437484096875,0.785351558599609
"result.409",0.378437484096875,0.778281245879687,0.397421859364844,0.785351558599609
"result.410",0.397421859364844,0.778281245879687,0.416406234632812,0.785351558599609
"result.411",0.416406234632812,0.778281245879687,0.435390609900781,0.785351558599609
"result.412",0.435390609900781,0.778281245879687,0.45437498516875,0.785351558599609
"result.413",0.45437498516875,0.778281245879687,0.473359360436719,0.785351558599609
"result.414",0.473359360436719,0.778281245879687,0.492343735704687,0.785351558599609
"result.415",0.492343735704687,0.778281245879687,0.511328110972656,0.785351558599609
"result.416",0.511328110972656,0.778281245879687,0.530312486240625,0.785351558599609
"result.417",0.530312486240625,0.778281245879687,0.549296861508594,0.785351558599609
"result.418",0.549296861508594,0.778281245879687,0.568281236776562,0.785351558599609
"result.432",0.815078115260156,0.778281245879687,0.834062490528125,0.785351558599609
"result.433",0.834062490528125,0.778281245879687,0.853046865796094,0.785351558599609
"result.436",0.891015616332031,0.778281245879687,0.9099999916,0.785351558599609
"result.437",0.9099999916,0.778281245879687,0.928984366867969,0.785351558599609
"result.438",0.928984366867969,0.778281245879687,0.947968742135937,0.785351558599609
"result.439",0.947968742135937,0.778281245879687,0.966953117403906,0.785351558599609
"result.440",0.966953117403906,0.778281245879687,0.985937492671875,0.785351558599609
"result.441",0.985937492671875,0.778281245879687,1.00492186793984,0.785351558599609
"result.442",1.00492186793984,0.778281245879687,1.02390624320781,0.785351558599609
"result.443",1.02390624320781,0.778281245879687,1.04289061847578,0.785351558599609
"result.444",1.04289061847578,0.778281245879687,1.06187499374375,0.785351558599609
"result.445",1.06187499374375,0.778281245879687,1.08085936901172,0.785351558599609
"result.505",0.302499983025,0.785351558599609,0.321484358292969,0.792421871319531
"result.506",0.321484358292969,0.785351558599609,0.340468733560937,0.792421871319531
"result.507",0.340468733560937,0.785351558599609,0.359453108828906,0.792421871319531
"result.508",0.359453108828906,0.785351558599609,0.378437484096875,0.792421871319531
"result.509",0.378437484096875,0.785351558599609,0.397421859364844,0.792421871319531
"result.510",0.397421859364844,0.785351558599609,0.416406234632812,0.792421871319531
"result.511",0.416406234632812,0.785351558599609,0.435390609900781,0.792421871319531
"result.512",0.435390609900781,0.785351558599609,0.45437498516875,0.792421871319531
"result.513",0.45437498516875,0.785351558599609,0.473359360436719,0.792421871319531
"result.514",0.473359360436719,0.785351558599609,0.492343735704687,0.792421871319531
"result.515",0.492343735704687,0.785351558599609,0.511328110972656,0.792421871319531
"result.516",0.511328110972656,0.785351558599609,0.530312486240625,0.792421871319531
"result.517",0.530312486240625,0.785351558599609,0.549296861508594,0.792421871319531
"result.518",0.549296861508594,0.785351558599609,0.568281236776562,0.792421871319531
"result.532",0.815078115260156,0.785351558599609,0.834062490528125,0.792421871319531
"result.533",0.834062490528125,0.785351558599609,0.853046865796094,0.792421871319531
"result.534",0.853046865796094,0.785351558599609,0.872031241064062,0.792421871319531
"result.535",0.872031241064062,0.785351558599609,0.891015616332031,0.792421871319531
"result.536",0.891015616332031,0.785351558599609,0.9099999916,0.792421871319531
"result.537",0.9099999916,0.785351558599609,0.928984366867969,0.792421871319531
"result.538",0.928984366867969,0.785351558599609,0.947968742135937,0.792421871319531
"result.539",0.947968742135937,0.785351558599609,0.966953117403906,0.792421871319531
"result.540",0.966953117403906,0.785351558599609,0.985937492671875,0.792421871319531
"result.541",0.985937492671875,0.785351558599609,1.00492186793984,0.792421871319531
"result.542",1.00492186793984,0.785351558599609,1.02390624320781,0.792421871319531
"result.605",0.302499983025,0.792421871319531,0.321484358292969,0.799492184039453
"result.606",0.321484358292969,0.792421871319531,0.340468733560937,0.799492184039453
"result.607",0.340468733560937,0.792421871319531,0.359453108828906,0.799492184039453
"result.608",0.359453108828906,0.792421871319531,0.378437484096875,0.799492184039453
"result.609",0.378437484096875,0.792421871319531,0.397421859364844,0.799492184039453
"result.610",0.397421859364844,0.792421871319531,0.416406234632812,0.799492184039453
"result.611",0.416406234632812,0.792421871319531,0.435390609900781,0.799492184039453
"result.612",0.435390609900781,0.792421871319531,0.45437498516875,0.799492184039453
"result.613",0.45437498516875,0.792421871319531,0.473359360436719,0.799492184039453
"result.614",0.473359360436719,0.792421871319531,0.492343735704687,0.799492184039453
"result.615",0.492343735704687,0.792421871319531,0.511328110972656,0.799492184039453
"result.616",0.511328110972656,0.792421871319531,0.530312486240625,0.799492184039453
"result.617",0.530312486240625,0.792421871319531,0.549296861508594,0.799492184039453
"result.618",0.549296861508594,0.792421871319531,0.568281236776562,0.799492184039453
"result.632",0.815078115260156,0.792421871319531,0.834062490528125,0.799492184039453
"result.633",0.834062490528125,0.792421871319531,0.853046865796094,0.799492184039453
"result.634",0.853046865796094,0.792421871319531,0.872031241064062,0.799492184039453
"result.635",0.872031241064062,0.792421871319531,0.891015616332031,0.799492184039453
"result.636",0.891015616332031,0.792421871319531,0.9099999916,0.799492184039453
"result.637",0.9099999916,0.792421871319531,0.928984366867969,0.799492184039453
"result.638",0.928984366867969,0.792421871319531,0.947968742135937,0.799492184039453
"result.639",0.947968742135937,0.792421871319531,0.966953117403906,0.799492184039453
"result.640",0.966953117403906,0.792421871319531,0.985937492671875,0.799492184039453
